銀行代號,分支機構代號,金融機構名稱,分支機構名稱,地址,lat,lng
6,1254,合作金庫商業銀行,復旦分行,台北市大安區市民大道四段100號,25.0443523,121.54985829999998
6,1265,合作金庫商業銀行,竹山分行,南投縣竹山鎮集山路三段839號,23.757782100000004,120.6844972
6,1276,合作金庫商業銀行,前鎮分行,高雄市前鎮區草衙一路56號,22.583167,120.32268400000001
6,1287,合作金庫商業銀行,灣內分行,高雄市三民區建工路675號,22.647944,120.31784
6,1298,合作金庫商業銀行,路竹分行,高雄市路竹區國昌路68號,22.8544444,120.2596164
6,1302,合作金庫商業銀行,憲德分行,高雄市前鎮區公正路182號,22.6062723,120.3309077
6,1313,合作金庫商業銀行,竹北分行,新竹縣竹北市光明六路261號,24.828982,121.0061559
6,1324,合作金庫商業銀行,北新分行,新北市新店區北新路一段2、4、6、8號,24.9701503,121.5425104
6,1335,合作金庫商業銀行,五洲分行,台北市中山區民生東路二段125號,25.058108,121.532133
6,1346,合作金庫商業銀行,臺大分行,台北市中正區中山南路7號,25.0402741,121.5191591
6,1368,合作金庫商業銀行,龜山分行,桃園市龜山區萬壽路二段1068號,24.994584,121.334973
6,1379,合作金庫商業銀行,大溪分行,桃園市大溪區信義路43號,24.884571,121.2901941
6,1380,合作金庫商業銀行,龍潭分行,桃園市龍潭區中正路221號,24.8642094,121.2171816
6,1391,合作金庫商業銀行,中原分行,桃園市中壢區中北路二段392號,24.9538939,121.2317914
6,1405,合作金庫商業銀行,三興分行,台北市信義區基隆路二段77號,25.0303314,121.5581121
6,1427,合作金庫商業銀行,石牌分行,台北市北投區石牌路2段201號,25.1192105,121.5203822
6,1438,合作金庫商業銀行,西屯分行,台中市西屯區文心路三段67號,24.16524,120.650778
6,1449,合作金庫商業銀行,雙和分行,新北市中和區建一路196號,24.9966265,121.4874718
6,1450,合作金庫商業銀行,土城分行,新北市土城區中央路二段96號,24.9786731,121.4421762
6,1461,合作金庫商業銀行,光華分行,高雄市苓雅區光華一路148之82號,22.6246249,120.3155295
6,1472,合作金庫商業銀行,北台南分行,台南市北區西門路三段159號,23.003707,120.2041106
6,1483,合作金庫商業銀行,興鳳分行,高雄市鳳山區中山路32號,22.6207163,120.3591621
6,1494,合作金庫商業銀行,北屯分行,台中市北屯區文心路四段670號,24.171774,120.686417
6,1508,合作金庫商業銀行,一心路分行,高雄市前鎮區一心二路119號,22.612041,120.308437
6,1519,合作金庫商業銀行,三峽分行,新北市三峽區文化路61號,24.93608900000001,121.372266
6,1520,合作金庫商業銀行,北嘉義分行,嘉義市德安路3號,23.4840159,120.43323999999998
6,1531,合作金庫商業銀行,永康分行,台南市永康區中正南路328號,23.0317842,120.227293
6,1542,合作金庫商業銀行,平鎮分行,桃園市平鎮區環南路二段290號,24.9401272,121.2148315
6,1553,合作金庫商業銀行,大發分行,高雄市大寮區會社里鳳林三路345號,22.6016794,120.3976945
6,1564,合作金庫商業銀行,內湖分行,台北市內湖區瑞光路502號,25.0792844,121.5680764
6,1575,合作金庫商業銀行,光復分行,新竹市東光路57號,24.8032435,120.9867925
6,1586,合作金庫商業銀行,二重分行,新北市三重區光復路一段81號,25.0501609,121.472486
6,1601,合作金庫商業銀行,北台中分行,台中市北區五權路375號,24.152766,120.6806568
6,1656,合作金庫商業銀行,軍功分行,台中市北屯區東山路一段315號,24.1761413,120.7222457
6,1715,合作金庫商業銀行,永安分行,台中市西屯區永福路15號,24.1820139,120.619184
6,1726,合作金庫商業銀行,中權分行,台中市西區台灣大道一段728號,24.1477908,120.6741527
6,1759,合作金庫商業銀行,太原分行,台中市北屯區北屯路247號,24.1655471,120.6943211
6,1760,合作金庫商業銀行,松竹分行,台中市北屯區崇德十一路98號,24.1894679,120.6876759
6,1852,合作金庫商業銀行,中清分行,台中市北屯區中清路二段17號,24.1743812,120.6710481
6,1885,合作金庫商業銀行,建成分行,台中市南區建成路1499號,24.126953,120.679612
6,1900,合作金庫商業銀行,朝馬分行,台中市西屯區台灣大道三段526號,24.168536,120.640683
6,1966,合作金庫商業銀行,東台中分行,台中市南區復興路三段380號,24.1340649,120.6825967
6,1988,合作金庫商業銀行,美村分行,台中市南區復興路二段136號,24.125125,120.664303
6,2000,合作金庫商業銀行,黎明分行,台中市南屯區黎明路一段1064號,24.139930300000003,120.6384207
6,2033,合作金庫商業銀行,昌平分行,台中市北屯區昌平路一段163號,24.176614,120.690046
6,2044,合作金庫商業銀行,精武分行,台中市東區精武東路170號,24.1489182,120.7095463
6,2055,合作金庫商業銀行,文心分行,台中市南屯區文心路一段316號,24.147932,120.6470419
6,2077,合作金庫商業銀行,神岡分行,台中市神岡區中山路799之1號,24.2500071,120.6775481
6,3030,合作金庫商業銀行,大竹分行,彰化縣彰化市大竹里彰南路二段239號,24.0844874,120.5823521
6,3074,合作金庫商業銀行,林內分行,雲林縣林內鄉林中村中西路21號,23.757898,120.613702
6,3100,合作金庫商業銀行,南港分行,台北市南港區三重路19之16號,25.0587767,121.61299270000002
6,3111,合作金庫商業銀行,伸港分行,彰化縣伸港鄉新興路35號,24.145439,120.48593
6,3122,合作金庫商業銀行,五股分行,新北市五股區中興路一段2號,25.0724205,121.469689
6,3133,合作金庫商業銀行,樹林分行,新北市樹林區中山路一段152號,24.9898875,121.4223596
6,3155,合作金庫商業銀行,林口分行,桃園市龜山區文化二路49號,25.0569617,121.3672797
6,3166,合作金庫商業銀行,左營分行,高雄市左營區博愛二路450號,22.6675204,120.3037273
6,3177,合作金庫商業銀行,泰山分行,新北市泰山區明志路三段148號,25.0397076,121.4245633
6,3199,合作金庫商業銀行,大坪林分行,新北市新店區民權路67號,24.9827897,121.5389694
6,3373,合作金庫商業銀行,鶯歌分行,新北市鶯歌區中山路175號,24.956905,121.348067
6,3395,合作金庫商業銀行,鹿港分行,彰化縣鹿港鎮民族路120號,24.055273,120.435754
6,3409,合作金庫商業銀行,新樹分行,新北市新莊區新樹路224號,25.0200964,121.43350320000002
6,3410,合作金庫商業銀行,六家分行,新竹縣竹北市光明六路東一段259號,24.8206063,121.0270434
6,3421,合作金庫商業銀行,大雅分行,台中市大雅區雅環路二段95號,24.2264223,120.6527145
6,3443,合作金庫商業銀行,八德分行,桃園市八德區介壽路一段767號,24.963209,121.300474
6,3465,合作金庫商業銀行,鼓山分行,高雄市鼓山區中華一路352號,22.661341,120.292032
6,3476,合作金庫商業銀行,大社分行,高雄市大社區翠屏路177之1號,22.7309131,120.3509203
6,3498,合作金庫商業銀行,逢甲分行,台中市西屯區西屯路2段252號,24.1707757,120.6471251
6,3502,合作金庫商業銀行,立德分行,新北市中和區立德街105號,25.0084636,121.4857711
6,3513,合作金庫商業銀行,林園分行,高雄市林園區林園北路200號,22.5079031,120.3949523
6,3524,合作金庫商業銀行,高雄科技園區分行,高雄市前鎮區成功二路11之2號,22.604563,120.30091670000002
6,3535,合作金庫商業銀行,蘆竹分行,桃園市蘆竹區大竹路387號,25.020502,121.2646148
6,3546,合作金庫商業銀行,北中和分行,新北市中和區中山路三段35號,25.00491700000001,121.4781991
6,3557,合作金庫商業銀行,新湖分行,台北市內湖區新湖二路255號,25.0637293,121.58171090000002
6,3568,合作金庫商業銀行,丹鳳分行,新北市新莊區中正路657之10號,25.0300606,121.4289165
6,3580,合作金庫商業銀行,旗山分行,高雄市旗山區華中街3號,22.8879744,120.4825761
6,3591,合作金庫商業銀行,大園分行,桃園市大園區中正東路47－1號,25.0637172,121.1990739
6,3605,合作金庫商業銀行,南土城分行,新北市土城區中央路四段6號,24.9633477,121.4258143
6,3616,合作金庫商業銀行,潭子分行,台中市潭子區中山路二段281號,24.2106199,120.7051648
6,3627,合作金庫商業銀行,后里分行,台中市后里區三豐路三段899號,24.3065983,120.7216291
6,3638,合作金庫商業銀行,長庚分行,桃園市龜山區復興街5號,25.060517800000003,121.3684133
6,3649,合作金庫商業銀行,楠梓分行,高雄市楠梓區後昌路1111號,22.717762,120.2920199
6,5012,合作金庫商業銀行,自強分行,台北市中山區南京東路二段85號,25.0522847,121.5318272
6,5023,合作金庫商業銀行,中山分行,台北市中山區南京東路二段2號,25.051848100000004,121.5281047
6,5034,合作金庫商業銀行,敦南分行,台北市大安區敦化南路一段362號,25.0340977,121.5483769
6,5056,合作金庫商業銀行,世貿分行,台北市信義區基隆路一段333號,25.0344396,121.5612058
6,5078,合作金庫商業銀行,光復南路分行,台北市大安區光復南路102號,25.0435203,121.5574173
6,5089,合作金庫商業銀行,北士林分行,台北市士林區中山北路五段837號,25.1019667,121.5255387
6,5090,合作金庫商業銀行,信維分行,台北市大安區復興南路一段303號,25.0346791,121.5438825
6,5104,合作金庫商業銀行,西湖分行,台北市內湖區瑞光路206號,25.07518330000001,121.5766367
6,5115,合作金庫商業銀行,大湖分行,台北市內湖區民權東路六段314號,25.0729348,121.6062773
6,5137,合作金庫商業銀行,國醫中心分行,台北市內湖區成功路二段325號,25.0718315,121.5899564
6,5159,合作金庫商業銀行,南門分行,台北市中正區羅斯福路一段97號,25.0307949,121.520132
6,5160,合作金庫商業銀行,新中分行,台中市西區民權路91號,24.1380648,120.6795332
6,5171,合作金庫商業銀行,中港分行,台中市西屯區文心路三段152號,24.1679839,120.654682
6,5182,合作金庫商業銀行,衛道分行,台中市北區中清路一段447號,24.1655209,120.6735551
6,5193,合作金庫商業銀行,忠明南路分行,台中市西區忠明南路451號,24.1377951,120.6574553
6,5207,合作金庫商業銀行,東基隆分行,基隆市信義區信一路143號,25.129421,121.747097
6,5218,合作金庫商業銀行,赤崁分行,台南市北區成功路204號,22.9990597,120.20350630000002
6,5229,合作金庫商業銀行,府城分行,台南市南區健康路二段380號,22.982307,120.187187
6,5230,合作金庫商業銀行,開元分行,台南市北區開元路147號,23.0068857,120.2186281
6,5241,合作金庫商業銀行,港都分行,高雄市前金區中正四路230號,22.628572,120.292881
6,5252,合作金庫商業銀行,七賢分行,高雄市新興區七賢一路216號,22.6341427,120.31085120000002
6,5274,合作金庫商業銀行,十全分行,高雄市三民區博愛一路189號,22.646498,120.302796
6,5285,合作金庫商業銀行,九如分行,高雄市三民區覺民路581號,22.6408105,120.3292106
6,5296,合作金庫商業銀行,小港分行,高雄市小港區宏平路526號,22.570074,120.355024
6,5300,合作金庫商業銀行,北三峽分行,新北市三峽區文化路71號,24.9361049,121.371993
6,5311,合作金庫商業銀行,板新分行,新北市板橋區南雅南路2段43號,24.994749,121.4514119
6,5322,合作金庫商業銀行,南三重分行,新北市三重區正義北路120號,25.0654854,121.4967087
6,5355,合作金庫商業銀行,寶橋分行,新北市新店區寶橋路235巷2號,24.9798511,121.5523025
6,5366,合作金庫商業銀行,新泰分行,新北市新莊區新泰路115號,25.035747,121.448329
6,5377,合作金庫商業銀行,北土城分行,新北市土城區學府路一段200號,24.9858986,121.4527937
6,5388,合作金庫商業銀行,南汐止分行,新北市汐止區新台五路一段94之1號,25.060899,121.64808899999998
6,5399,合作金庫商業銀行,北樹林分行,新北市樹林區中正路793號,25.0161406,121.4097203
6,5403,合作金庫商業銀行,五股工業區分行,新北市五股區五工路119號,25.0674069,121.452608
6,5414,合作金庫商業銀行,北羅東分行,宜蘭縣羅東鎮中正北路54號,24.679906,121.7718523
6,5425,合作金庫商業銀行,礁溪分行,宜蘭縣礁溪鄉礁溪路5段32號,24.824846,121.7710649
6,5436,合作金庫商業銀行,東桃園分行,桃園市桃園區中華路12號,24.991299,121.31146
6,5447,合作金庫商業銀行,壢新分行,桃園市中壢區中山路119號,24.955619,121.2248943
6,5458,合作金庫商業銀行,南崁分行,桃園市蘆竹區南上路11號,25.0475995,121.2947697
6,5470,合作金庫商業銀行,新明分行,桃園市平鎮區環南路1號,24.9572233,121.20710990000002
6,5481,合作金庫商業銀行,楊梅分行,桃園市楊梅區大模街10號,24.9128508,121.1444587
6,5492,合作金庫商業銀行,東台東分行,台東縣台東市大同路181號,22.753191,121.152748
6,5517,合作金庫商業銀行,東竹北分行,新竹縣竹北市中正東路296號,24.8354704,121.0121108
6,5528,合作金庫商業銀行,北苗栗分行,苗栗縣苗栗市中正路396號,24.5610709,120.8224044
6,5539,合作金庫商業銀行,竹南分行,苗栗縣竹南鎮照南里21鄰大營路218號,24.6874557,120.8729087
6,5540,合作金庫商業銀行,豐中分行,台中市豐原區中正路351號,24.25090710000001,120.71406
6,5551,合作金庫商業銀行,北大里分行,台中市大里區新仁路二段261號,24.1124999,120.690798
6,5562,合作金庫商業銀行,東沙鹿分行,台中市沙鹿區光華路307號,24.241194,120.564695
6,5573,合作金庫商業銀行,草屯分行,南投縣草屯鎮中正路864號,23.984253,120.686334
6,5584,合作金庫商業銀行,集集分行,南投縣集集鎮民生路176號,23.8274734,120.78463229999998
6,5595,合作金庫商業銀行,東埔里分行,南投縣埔里鎮中正路320號,23.9631991,120.9696128
6,5609,合作金庫商業銀行,員新分行,彰化縣員林市中山路一段733號,23.956735,120.570534
6,5610,合作金庫商業銀行,南彰化分行,彰化縣彰化市曉陽路43號,24.0719419,120.541339
6,5621,合作金庫商業銀行,北斗分行,彰化縣北斗鎮中正路168號,23.874119600000004,120.5219754
6,5632,合作金庫商業銀行,竹塹分行,新竹市東門街60號,24.8044371,120.972732
6,5643,合作金庫商業銀行,新竹科學園區分行,新竹市科技路1號,24.7821556,121.0049798
6,5665,合作金庫商業銀行,雲林分行,雲林縣斗六市民生路223號,23.7121019,120.54242659999998
6,5687,合作金庫商業銀行,北朴子分行,嘉義縣朴子市文化北路3號,23.4639758,120.24123459999998
6,5698,合作金庫商業銀行,北新營分行,台南市新營區民治路360號,23.3057492,120.3031798
6,5702,合作金庫商業銀行,仁德分行,台南市仁德區中正路三段4號,22.9718833,120.251855
6,5713,合作金庫商業銀行,南永康分行,台南市永康區中華路202號,23.0048271,120.23552990000002
6,5735,合作金庫商業銀行,鳳松分行,高雄市鳳山區鳳松路3之4號,22.633443,120.36158
6,5746,合作金庫商業銀行,北岡山分行,高雄市岡山區中山北路12號,22.7933786,120.2991976
6,5757,合作金庫商業銀行,美濃分行,高雄市美濃區泰安路172－2號,22.9023486,120.5423111
6,5768,合作金庫商業銀行,大樹分行,高雄市大樹區中興東路2之8號,22.6910385,120.432991
6,5816,合作金庫商業銀行,東港分行,屏東縣東港鎮光復路一段186號,22.470145,120.4576474
6,5827,合作金庫商業銀行,萬丹分行,屏東縣萬丹鄉萬惠村中興路二段661號,22.584037,120.488825
6,5838,合作金庫商業銀行,枋寮分行,屏東縣枋寮鄉中山路255之2號,22.3679702,120.5934965
6,5849,合作金庫商業銀行,東嘉義分行,嘉義市民權路425號,23.4819042,120.4467674
6,5850,合作金庫商業銀行,北花蓮分行,花蓮縣花蓮市中山路371號,23.9814578,121.6057921
6,5919,合作金庫商業銀行,大直分行,台北市中山區北安路409號,25.079796,121.54320990000002
6,5942,合作金庫商業銀行,水湳分行,台中市西屯區漢翔路2號,24.1861143,120.6460789
6,6064,合作金庫商業銀行,仁美分行,高雄市鳥松區仁美里學堂路87之2號,22.658249,120.392453
6,6097,合作金庫商業銀行,社皮分行,屏東縣萬丹鄉社皮路2段500號,22.613855800000003,120.46848490000002
6,6123,合作金庫商業銀行,港湖分行,台北市南港區重陽路223號,25.0576883,121.601745
6,9021,合作金庫商業銀行,五甲分行,高雄市鳳山區五甲二路164號,22.601979,120.341158
6,9043,合作金庫商業銀行,淡水分行,新北市淡水區中山北路二段219號,25.18652130000001,121.4439845
7,937,第一商業銀行,營業部,台北市中正區重慶南路一段30號,25.0457944,121.5131252
7,948,第一商業銀行,安和分行,台北市大安區信義路四段184號,25.0330243,121.5513363
7,1015,第一商業銀行,南港分行,台北市南港區園區街3號,25.0584861,121.6118825
7,1026,第一商業銀行,西門分行,台北市萬華區西寧南路52號,25.044186,121.506222
7,1037,第一商業銀行,忠孝路分行,台北市中正區忠孝東路二段94號,25.0428789,121.5299611
7,1059,第一商業銀行,東湖分行(客戶移撥內湖分行服務),台北市內湖區成功路三段143號,25.0795986,121.5900094
7,1060,第一商業銀行,景美分行,台北市文山區景中街28號,24.9927415,121.5422876
7,1071,第一商業銀行,大直分行,台北市中山區明水路588號,25.0807033,121.5520412
7,1118,第一商業銀行,大稻埕分行,台北市大同區迪化街一段63號,25.0557807,121.5101501
7,1130,第一商業銀行,信維分行,台北市大安區復興南路一段368號,25.034979,121.543303
7,1211,第一商業銀行,建成分行,台北市大同區承德路一段40號,25.05122,121.5168999
7,1299,第一商業銀行,華山分行,台北市中山區長安東路1段22號,25.048916100000003,121.5250423
7,1314,第一商業銀行,大同分行,台北市大同區重慶北路三段60號,25.0656424,121.51342620000001
7,1336,第一商業銀行,新生分行,台北市中山區南京東路二段8號,25.0519049,121.5285979
7,1358,第一商業銀行,劍潭分行,台北市士林區承德路4段152號,25.0850879,121.523065
7,1406,第一商業銀行,圓山分行,台北市中山區民權西路53號,25.0631546,121.5205767
7,1417,第一商業銀行,中山分行,台北市中山區中山北路二段61號,25.0561769,121.522992
7,1428,第一商業銀行,中崙分行,台北市松山區南京東路五段188號,25.0510235,121.563625
7,1439,第一商業銀行,南京東路分行,台北市中山區南京東路二段125號,25.052322,121.534423
7,1440,第一商業銀行,城東分行,台北市中山區南京東路三段103號,25.052252,121.539542
7,1451,第一商業銀行,民生分行,台北市松山區民生東路3段131號,25.0579194,121.5478483
7,1462,第一商業銀行,松江分行,台北市中山區松江路309號,25.0617229,121.5334777
7,1473,第一商業銀行,民權分行,台北市松山區復興北路365號,25.0610737,121.54444479999998
7,1484,第一商業銀行,八德分行,台北市大安區敦化南路一段111號,25.0444454,121.5494109
7,1495,第一商業銀行,長春分行,台北市松山區復興北路169號,25.054063,121.544447
7,1509,第一商業銀行,內湖分行,台北市內湖區成功路三段143、145號,25.0795986,121.5900094
7,1510,第一商業銀行,松山分行,台北市松山區八德路四段760號,25.0501013,121.5793154
7,1521,第一商業銀行,延吉分行,台北市大安區忠孝東路四段289號,25.041701,121.554714
7,1532,第一商業銀行,光復分行,台北市松山區光復北路16號,25.0488861,121.5576688
7,1554,第一商業銀行,興雅分行,台北市信義區永吉路167號,25.04584,121.57146000000002
7,1576,第一商業銀行,永春分行,台北市信義區忠孝東路五段451號,25.0411038,121.5762524
7,1587,第一商業銀行,內科園區分行,台北市內湖區內湖路一段388號,25.0806849,121.572341
7,1598,第一商業銀行,吉林分行,台北市中山區吉林路136號,25.0553599,121.52997890000002
7,1602,第一商業銀行,仁愛分行,台北市大安區仁愛路四段50號,25.0375862,121.5475584
7,1613,第一商業銀行,大安分行,台北市大安區信義路四段382號,25.032874,121.5561523
7,1624,第一商業銀行,信義分行,台北市大安區信義路三段7號,25.033876,121.533402
7,1635,第一商業銀行,復興分行,台北市中山區復興南路一段36－10號,25.0458678,121.5436689
7,1646,第一商業銀行,敦化分行,台北市大安區敦化南路二段267號,25.0252273,121.5491414
7,1657,第一商業銀行,仁和分行,台北市大安區仁愛路四段376號,25.0373449,121.5558369
7,1668,第一商業銀行,世貿分行,台北市大安區敦化南路二段65號,25.0308014,121.5491828
7,1679,第一商業銀行,木柵分行,台北市文山區保儀路11號,24.9885072,121.5686766
7,1680,第一商業銀行,松貿分行,台北市信義區基隆路二段21號,25.0319819,121.5591117
7,1691,第一商業銀行,新湖分行,台北市內湖區行愛路159號,25.064840300000004,121.57991470000002
7,1716,第一商業銀行,古亭分行,台北市大安區羅斯福路二段95號,25.02498730000001,121.5243545
7,1727,第一商業銀行,南門分行,台北市中正區南昌路一段94號,25.0305602,121.51758429999998
7,1738,第一商業銀行,公館分行,台北市大安區羅斯福路3段293號,25.0177209,121.531625
7,1761,第一商業銀行,和平分行,台北市大安區和平東路2段151號,25.0254569,121.541185
7,1819,第一商業銀行,萬華分行,台北市萬華區康定路87號,25.039973100000005,121.5021164
7,1831,第一商業銀行,雙園分行,台北市萬華區中華路二段42號,25.03276360000001,121.50479740000002
7,1901,第一商業銀行,天母分行,台北市士林區忠誠路1段62號,25.1048527,121.5273865
7,1912,第一商業銀行,北投分行,台北市北投區光明路133號,25.1345613,121.5022471
7,1923,第一商業銀行,士林分行,台北市士林區中正路458號,25.0927931,121.5185807
7,1934,第一商業銀行,建國分行,台北市中山區民生東路二段161號,25.0581507,121.5362529
7,1945,第一商業銀行,萬隆分行(客戶移撥木柵分行服務),台北市文山區保儀路11號,24.9885072,121.5686766
7,1956,第一商業銀行,石牌分行,台北市北投區明德路100號,25.1095869,121.5199337
7,2012,第一商業銀行,板橋分行,新北市板橋區四川路一段107號,25.0052136,121.459945
7,2023,第一商業銀行,華江分行,新北市板橋區文化路一段329號,25.020784,121.466287
7,2034,第一商業銀行,樹林分行,新北市樹林區中山路一段27之7號,24.9931678,121.4245242
7,2056,第一商業銀行,土城分行,新北市土城區中央路三段208號,24.9649126,121.4299268
7,2067,第一商業銀行,江子翠分行,新北市板橋區文化路二段388號,25.03111010000001,121.47373799999998
7,2078,第一商業銀行,北土城分行,新北市土城區金城路三段35號,24.9868611,121.4656848
7,2089,第一商業銀行,林口工二分行,新北市林口區中山路498號,25.0829371,121.3796404
7,2115,第一商業銀行,三重埔分行,新北市三重區三和路三段70號,25.0715139,121.494878
7,2126,第一商業銀行,長泰分行,新北市三重區重新路二段99號,25.0617326,121.4957162
7,2137,第一商業銀行,蘆洲分行,新北市蘆洲區中山一路12號,25.0806552,121.4800339
7,2148,第一商業銀行,頭前分行,新北市新莊區化成路320號,25.048454,121.465975
7,2159,第一商業銀行,五股分行,新北市五股區四維路90號,25.0731295,121.4675246
7,2160,第一商業銀行,重陽分行,新北市三重區重陽路一段89號,25.0592529,121.486978
7,2171,第一商業銀行,五股工業區分行,新北市五股區五工路117號,25.0671561,121.4529916
7,2182,第一商業銀行,淡水分行,新北市淡水區中正路183號,25.1713336,121.4383639
7,2193,第一商業銀行,新蘆分行,新北市蘆洲區長榮路223號,25.085355899999996,121.4605647
7,2218,第一商業銀行,新店分行,新北市新店區中興路三段134號,24.9798189,121.54483799999998
7,2229,第一商業銀行,大坪林分行,新北市新店區民權路82號,24.9830309,121.537226
7,2300,第一商業銀行,泰山分行,新北市泰山區明志路一段135號,25.0630452,121.43346499999998
7,2311,第一商業銀行,新莊分行,新北市新莊區中正路316號,25.0350447,121.4463869
7,2322,第一商業銀行,鶯歌分行,新北市鶯歌區仁愛路一號,24.956885,121.353643
7,2333,第一商業銀行,中和分行,新北市中和區中山路二段152號,25.0030453,121.5016179
7,2344,第一商業銀行,永和分行,新北市永和區福和路296號,25.0074411,121.5167797
7,2355,第一商業銀行,雙和分行,新北市中和區安樂路89號,24.9945673,121.5129436
7,2366,第一商業銀行,連城分行,新北市中和區連城路258號,24.9965494,121.4869174
7,2377,第一商業銀行,瑞芳分行,新北市瑞芳區明燈路三段76號,25.1081599,121.8064197
7,2388,第一商業銀行,埔墘分行,新北市板橋區民生路一段3號,25.0120385,121.4760051
7,2399,第一商業銀行,丹鳳分行,新北市新莊區中正路669之1號,25.030102,121.426984
7,2414,第一商業銀行,基隆分行,基隆市仁愛區孝三路103號,25.131049,121.739663
7,2436,第一商業銀行,哨船頭分行,基隆市中正區義一路57號,25.1338489,121.745971
7,2458,第一商業銀行,汐止分行,新北市汐止區大同路一段280號,25.057212,121.634812
7,2469,第一商業銀行,汐科分行,新北市汐止區大同路二段133號,25.064097,121.650734
7,2470,第一商業銀行,幸福分行,新北市新莊區幸福路688號,25.049438,121.450285
7,2517,第一商業銀行,宜蘭分行,宜蘭縣宜蘭市中山路三段77號,24.7572362,121.7524448
7,2610,第一商業銀行,羅東分行,宜蘭縣羅東鎮中正路165號,24.6767747,121.7714763
7,2621,第一商業銀行,蘇澳分行,宜蘭縣蘇澳鎮中山路一段12號,24.5962321,121.85276100000002
7,2713,第一商業銀行,桃園分行,桃園市桃園區民族路55號,24.9901533,121.3097048
7,2724,第一商業銀行,北桃分行,桃園市桃園區三民路二段258號,25.000048,121.31021
7,2735,第一商業銀行,中正分行(客戶移撥桃園分行服務),桃園市桃園區民族路55號,24.9901533,121.3097048
7,2791,第一商業銀行,大湳分行,桃園市八德區介壽路一段919號,24.9600217,121.2997489
7,2805,第一商業銀行,內壢分行,桃園市中壢區信義路117號,24.974554,121.257304
7,2816,第一商業銀行,中壢分行,桃園市中壢區中正路146號,24.9553954,121.2219862
7,2827,第一商業銀行,西壢分行,桃園市中壢區中央西路二段30號,24.9582963,121.2177861
7,2838,第一商業銀行,平鎮分行,桃園市中壢區環西路68號,24.9594522,121.2071933
7,2849,第一商業銀行,大園分行,桃園市大園區新生路63號,25.0654178,121.1996553
7,2850,第一商業銀行,南崁分行,桃園市蘆竹區中正路112號,25.0461736,121.2928928
7,2872,第一商業銀行,迴龍分行,桃園市龜山區萬壽路一段161號,25.0182984,121.4073534
7,2908,第一商業銀行,林口分行,桃園市龜山區文化二路76、78號,25.0560807,121.3675572
7,2919,第一商業銀行,大溪分行,桃園市大溪區康莊路111號,24.8816372,121.2882372
7,2920,第一商業銀行,龍潭分行,桃園市龍潭區中正路80號,24.8530162,121.2227133
7,3019,第一商業銀行,新竹分行,新竹市英明街3號,24.80672460000001,120.9677268
7,3020,第一商業銀行,東門分行,新竹市東門街216號,24.804674,120.9662129
7,3031,第一商業銀行,竹科分行,新竹市東區慈雲路120號,24.7915553,121.0122178
7,3112,第一商業銀行,竹東分行,新竹縣竹東鎮東林路30號,24.7369233,121.0894107
7,3123,第一商業銀行,關西分行,新竹縣關西鎮正義路18號,24.791239800000003,121.1762687
7,3134,第一商業銀行,竹北分行,新竹縣竹北市光明五街210號,24.8284002,121.0112189
7,3215,第一商業銀行,苗栗分行,苗栗縣苗栗市中正路601號,24.5567598,120.8203196
7,3318,第一商業銀行,竹南分行,苗栗縣竹南鎮民族街53號,24.6846264,120.87816940000002
7,3329,第一商業銀行,頭份分行,苗栗縣頭份市中正路67號,24.6853,120.9082487
7,4016,第一商業銀行,台中分行,台中市西區自由路一段144號,24.1371423,120.6794115
7,4027,第一商業銀行,南台中分行,台中市東區復興路四段33號,24.1350459,120.683746
7,4038,第一商業銀行,北台中分行,台中市中區台灣大道1段501號,24.1367808,120.6850085
7,4049,第一商業銀行,中港分行,台中市西屯區台灣大道二段912號,24.1620096,120.65150359999998
7,4050,第一商業銀行,北屯分行,台中市北屯區文心路四段696號,24.171622,120.687356
7,4061,第一商業銀行,進化分行,台中市北區進化北路236號,24.163275,120.684058
7,4072,第一商業銀行,南屯分行,台中市南屯區五權西路2段668號,24.1420532,120.639382
7,4119,第一商業銀行,豐原分行,台中市豐原區中山路423號,24.250973,120.7144735
7,4120,第一商業銀行,大里分行,台中市大里區東榮路43號,24.110013,120.6881944
7,4153,第一商業銀行,中科分行,台中市大雅區中科路6號,24.2097656,120.6185631
7,4212,第一商業銀行,東勢分行,台中市東勢區豐勢路449號,24.2570865,120.8282418
7,4223,第一商業銀行,沙鹿分行,台中市沙鹿區中山路355號,24.2395712,120.5599635
7,4234,第一商業銀行,大甲分行,台中市大甲區順天路361號,24.3492877,120.6261409
7,4245,第一商業銀行,太平分行,台中市太平區中興東路50號,24.129698,120.7196361
7,4256,第一商業銀行,清水分行,台中市清水區光明路35之10號,24.2710964,120.5784538
7,4267,第一商業銀行,大雅分行,台中市大雅區大雅里中清東路96號,24.2216424,120.648324
7,4315,第一商業銀行,南投分行,南投縣南投市中山一街2號,23.9103767,120.6845506
7,4418,第一商業銀行,草屯分行,南投縣草屯鎮太平路二段256號,23.976599,120.68403
7,4429,第一商業銀行,埔里分行,南投縣埔里鎮西安路一段97號,23.9655531,120.96566609999998
7,4511,第一商業銀行,彰化分行,彰化縣彰化市和平路48號,24.079836,120.540741
7,4614,第一商業銀行,員林分行,彰化縣員林市育英路26號,23.9582295,120.5755012
7,4625,第一商業銀行,鹿港分行,彰化縣鹿港鎮中山路301號,24.056836,120.4330539
