裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址,lat,lng
13,國泰世華商業銀行,捷運-松江南京站,台北市,台北市中山區松江路126號,25.0526933,121.53271869999999
13,國泰世華商業銀行,捷運-南京復興站,台北市,台北市松山區南京東路三段253號,25.0520565,121.5445172
13,國泰世華商業銀行,捷運-南京復興站,台北市,台北市松山區南京東路三段253號,25.0520565,121.5445172
13,國泰世華商業銀行,捷運-南港展覽館站,台北市,台北市南港區南港路一段32號,25.0553077,121.617299
13,國泰世華商業銀行,捷運-後山埤站,台北市,台北市南港區忠孝東路六段2號,25.0452586,121.5829712
13,國泰世華商業銀行,捷運-後山埤站,台北市,台北市南港區忠孝東路六段2號,25.0452586,121.5829712
13,國泰世華商業銀行,捷運-象山站,台北市,台北市信義區信義路五段152號,25.0326708,121.5695364
13,國泰世華商業銀行,淡水捷運-士林站,台北市,台北市士林區福德路1號,25.093535,121.52623
13,國泰世華商業銀行,淡水捷運-士林站,台北市,台北市士林區福德路1號,25.093535,121.52623
13,國泰世華商業銀行,淡水捷運-中山站,台北市,台北市中山區南京西路16號,25.0521912,121.52213710000001
13,國泰世華商業銀行,淡水捷運-北投站,台北市,台北市北投區光明路1號,25.131841,121.49863300000001
13,國泰世華商業銀行,淡水捷運-台大醫院站,台北市,台北市中正區公園路50號,25.041139,121.515755
13,國泰世華商業銀行,淡水捷運-台大醫院站,台北市,台北市中正區公園路50號,25.041139,121.515755
13,國泰世華商業銀行,淡水捷運-台北車站,台北市,台北市中正區忠孝西路一段49號,25.046384600000003,121.5178642
13,國泰世華商業銀行,淡水捷運-台北車站,台北市,台北市中正區忠孝西路一段49號,25.046384600000003,121.5178642
13,國泰世華商業銀行,淡水捷運-台北車站,台北市,台北市中正區忠孝西路一段49號,25.046384600000003,121.5178642
13,國泰世華商業銀行,淡水捷運-民權西路站,台北市,台北市大同區民權西路72號,25.06261180000001,121.5195281
13,國泰世華商業銀行,淡水捷運-民權西路站,台北市,台北市大同區民權西路72號,25.06261180000001,121.5195281
13,國泰世華商業銀行,淡水捷運-民權西路站,台北市,台北市中山區民權西路72號,25.06261180000001,121.5195281
13,國泰世華商業銀行,淡水捷運-石牌站,台北市,台北市北投區石牌路一段200號,25.114523000000002,121.51555900000001
13,國泰世華商業銀行,淡水捷運-石牌站,台北市,台北市北投區石牌路一段200號,25.114523000000002,121.51555900000001
13,國泰世華商業銀行,淡水捷運-奇岩站,台北市,台北市北投區三合街二段487號,25.1261553,121.50129040000002
13,國泰世華商業銀行,淡水捷運-忠義站,台北市,台北市北投區中央北路四段301號,25.1310975,121.47323459999998
13,國泰世華商業銀行,淡水捷運-明德站,台北市,台北市北投區明德路95號,25.109721,121.51884799999999
13,國泰世華商業銀行,淡水捷運-芝山站,台北市,台北市士林區福國路70號,25.103059899999998,121.52251399999999
13,國泰世華商業銀行,淡水捷運-芝山站,台北市,台北市士林區福國路70號,25.103059899999998,121.52251399999999
13,國泰世華商業銀行,淡水捷運-唭哩岸站,台北市,台北市北投區東華街二段301號,25.1208763,121.50621940000002
13,國泰世華商業銀行,淡水捷運-唭哩岸站,台北市,台北市北投區東華街二段301號,25.1208763,121.50621940000002
13,國泰世華商業銀行,淡水捷運-復興崗站,台北市,台北市北投區中央北路三段53巷10號,25.137635999999997,121.485432
13,國泰世華商業銀行,淡水捷運-圓山站,台北市,台北市大同區酒泉街9之1號,25.0707797,121.52078780000001
13,國泰世華商業銀行,淡水捷運-圓山站,台北市,台北市大同區酒泉街9之1號,25.0707797,121.52078780000001
13,國泰世華商業銀行,淡水捷運-新北投站,台北市,台北市北投區大業路700號,25.1369329,121.50253000000001
13,國泰世華商業銀行,淡水捷運-劍潭北站,台北市,台北市士林區中山北路五段65號,25.084873,121.52507800000001
13,國泰世華商業銀行,淡水捷運-劍潭站,台北市,台北市士林區中山北路五段65號,25.084873,121.52507800000001
13,國泰世華商業銀行,淡水捷運-劍潭站,台北市,台北市士林區中山北路五段65號,25.084873,121.52507800000001
13,國泰世華商業銀行,淡水捷運-雙連站,台北市,台北市中山區民生西路47號,25.057869399999998,121.52064709999999
13,國泰世華商業銀行,淡水捷運-關渡站,台北市,台北市北投區大度路三段296巷51號,25.125350199999996,121.46715259999998
13,國泰世華商業銀行,統一證券-士林分公司,台北市,台北市士林區承德路四段83號,25.0827568,121.5236064
13,國泰世華商業銀行,統一證券-內湖分公司,台北市,台北市內湖區內湖路一段575號,25.081212899999997,121.57269869999999
13,國泰世華商業銀行,統一證券-東興分公司,台北市,台北市松山區東興路8號,25.0503028,121.5649604
13,國泰世華商業銀行,寒舍艾麗酒店,台北市,台北市信義區松高路18號,25.0387882,121.56747920000001
13,國泰世華商業銀行,復興分行,台北市,台北市松山區南京東路三段248號,25.051462,121.5445486
13,國泰世華商業銀行,敦化分行,台北市,台北市大安區敦化南路二段218號,25.021717199999998,121.5482726
13,國泰世華商業銀行,敦南分行,台北市,台北市大安區敦化南路一段185號,25.042725,121.54946799999999
13,國泰世華商業銀行,景美分行,台北市,台北市文山區羅斯福路6段285號,24.994518,121.541408
13,國泰世華商業銀行,華山分行,台北市,台北市中正區忠孝東路二段128號,25.0423919,121.53171999999999
13,國泰世華商業銀行,華南永昌證券-總公司,台北市,台北市松山區民生東路四段54號,25.0577028,121.55104490000001
13,國泰世華商業銀行,萊爾富_士林通河店,台北市,台北市士林區承德路四段12巷35號,25.0807143,121.52037479999998
13,國泰世華商業銀行,萊爾富_大安勵學店,台北市,台北市大安區長興街92號,25.0148866,121.54701329999999
13,國泰世華商業銀行,萊爾富_文山師大店,台北市,台北市文山區汀州路四段88號,25.0080629,121.5366277
13,國泰世華商業銀行,萊爾富_北投北藝大店,台北市,台北市北投區學園路1號,25.131911,121.468476
13,國泰世華商業銀行,萊爾富_信義永吉店,台北市,台北市信義區永吉路278巷27弄34、36號,25.0444901,121.5752325
13,國泰世華商業銀行,萊爾富-北市士慶店,台北市,台北市士林區社正路75號,25.089123100000002,121.51075829999999
13,國泰世華商業銀行,萊爾富-北市大同店,台北市,台北市中山區中山北路三段40號,25.0671544,121.521804
13,國泰世華商業銀行,萊爾富-北市山德店,台北市,台北市中山區德惠街109號,25.0666976,121.52956409999999
13,國泰世華商業銀行,萊爾富-北市天福店,台北市,台北市士林區中山北路六段431號,25.114136300000002,121.5270473
13,國泰世華商業銀行,萊爾富-北市正忠店,台北市,台北市中正區忠孝東路一段35號,25.04449,121.52552
13,國泰世華商業銀行,萊爾富-北市立農店,台北市,台北市北投區義理街96號,25.1184277,121.5163294
13,國泰世華商業銀行,萊爾富-北市奇岩店,台北市,台北市北投區中央南路二段5號,25.1259867,121.50055549999999
13,國泰世華商業銀行,萊爾富-北市延平二店,台北市,台北市士林區延平北路五段138號,25.082251199999998,121.5104983
13,國泰世華商業銀行,萊爾富-北市社子店,台北市,台北市士林區社子街63巷2號,25.087589,121.50689550000001
13,國泰世華商業銀行,萊爾富-北市社正店,台北市,台北市士林區社正路27號,25.0886955,121.50918229999999
13,國泰世華商業銀行,萊爾富-北市長松店,台北市,台北市中山區松江路50號,25.0481797,121.53266380000001
13,國泰世華商業銀行,萊爾富-北市南港二店,台北市,台北市南港區忠孝東路七段639號,25.05338900000001,121.616143
13,國泰世華商業銀行,萊爾富-北市秋葉原店,台北市,台北市中正區八德路一段82巷10號,25.043704,121.5320165
13,國泰世華商業銀行,萊爾富-北市迪化店,台北市,台北市大同區迪化街一段50號,25.055113000000002,121.50993600000001
13,國泰世華商業銀行,萊爾富-北市紗帽店,台北市,台北市北投區行義路142-1號,25.129919100000002,121.5282383
13,國泰世華商業銀行,萊爾富-北市港漢店,台北市,台北市南港區東明里南港路二段4號,25.054448999999998,121.6060399
13,國泰世華商業銀行,萊爾富-北市雙蝶店,台北市,台北市大同區南京西路64巷9弄2號,25.052382,121.5188426
13,國泰世華商業銀行,萊爾富-北市懷德店,台北市,台北市北投區懷德街5號,25.1113681,121.51915159999999
13,國泰世華商業銀行,萊爾富超商-士林大宮町店,台北市,台北市士林區承德路四段130號,25.083796399999997,121.5232404
13,國泰世華商業銀行,萊爾富超商-士林月圓店,台北市,台北市士林區磺溪街23號,25.106359100000002,121.52294009999999
13,國泰世華商業銀行,萊爾富超商-士林承德店,台北市,台北市士林區承德路四段80巷57號,25.0832006,121.5213271
13,國泰世華商業銀行,萊爾富超商-士林花好店,台北市,台北市士林區重慶北路四段78號,25.082147,121.51303899999999
13,國泰世華商業銀行,萊爾富超商-大安人生店,台北市,台北市大安區基隆路三段155巷57號,25.014503100000002,121.54413149999999
13,國泰世華商業銀行,萊爾富超商-大安台科大店,台北市,台北市大安區基隆路四段43號,25.013089800000003,121.54012820000001
13,國泰世華商業銀行,萊爾富超商-大安地下街店,台北市,台北市大安區大安路一段77號,25.041963100000004,121.54635379999999
13,國泰世華商業銀行,萊爾富超商-大安東區店,台北市,台北市大安區延吉街160巷11號,25.0392751,121.5541487
13,國泰世華商業銀行,萊爾富超商-大安溫州店,台北市,台北市大安區羅斯福路三段283巷11號,25.018990399999996,121.53152140000002
13,國泰世華商業銀行,萊爾富超商-大安學霸店,台北市,台北市大安區辛亥路三段30號,25.020308,121.54429950000001
13,國泰世華商業銀行,萊爾富超商-中山八達店,台北市,台北市中山區林森北路107巷86號,25.0495975,121.52784150000001
13,國泰世華商業銀行,萊爾富超商-中山力行店,台北市,台北市中山區龍江路47號,25.0493518,121.54053219999999
13,國泰世華商業銀行,萊爾富超商-中山四通店,台北市,台北市中山區長安東路一段53巷1之6號,25.04895,121.52636399999999
13,國泰世華商業銀行,萊爾富超商-中山合江店,台北市,台北市中山區合江街61巷1號,25.0573234,121.5392565
13,國泰世華商業銀行,萊爾富超商-中山國賓店,台北市,台北市中山區中山北路二段65巷6號,25.057032999999997,121.52383999999999
13,國泰世華商業銀行,萊爾富超商-中山晶華店,台北市,台北市中山區林森北路258號,25.0544811,121.5253041
13,國泰世華商業銀行,萊爾富超商-中山逸仙店,台北市,台北市中山區中山北路二段48巷7號,25.0557911,121.52109440000001
13,國泰世華商業銀行,萊爾富超商-中山榮耀店,台北市,台北市中山區龍江路333號,25.0631333,121.5410058
13,國泰世華商業銀行,萊爾富超商-中山錦東店,台北市,台北市中山區錦州街32之2號,25.0601178,121.5249207
13,國泰世華商業銀行,萊爾富超商-中正大忠門店,台北市,台北市中正區信義路一段13之1號,25.036596499999998,121.52252299999999
13,國泰世華商業銀行,萊爾富超商-內湖安泰店,台北市,台北市內湖區安泰街31號,25.0735706,121.6182154
13,國泰世華商業銀行,萊爾富超商-內湖紫陽店,台北市,台北市內湖區文德路210巷30弄6號,25.0772622,121.58432979999999
13,國泰世華商業銀行,萊爾富超商-內湖樂康店,台北市,台北市內湖區康樂街136巷18弄1號,25.0717938,121.61837009999999
13,國泰世華商業銀行,萊爾富超商-文山大王店,台北市,台北市文山區木新路二段141號,24.983884,121.569004
13,國泰世華商業銀行,萊爾富超商-文山心動店,台北市,台北市文山區木柵路一段168號,24.9877211,121.5522328
13,國泰世華商業銀行,萊爾富超商-文山景興店,台北市,台北市文山區景興路10巷2號,24.998311800000003,121.54408219999999
13,國泰世華商業銀行,萊爾富超商-北市士大店,台北市,台北市士林區大東路7號,25.0866371,121.5253067
13,國泰世華商業銀行,萊爾富超商-北市士海店,台北市,台北市士林區延平北路9段212號,25.1058807,121.4776269
13,國泰世華商業銀行,萊爾富超商-北市士銓店,台北市,台北市士林區中山北路七段186號,25.1247132,121.5330577
13,國泰世華商業銀行,萊爾富超商-北市山華店,台北市,台北市中山區長春路208號,25.054672699999998,121.53738030000001
13,國泰世華商業銀行,萊爾富超商-北市山寧店,台北市,台北市中山區長安東路二段171之7號,25.048426899999995,121.541698
13,國泰世華商業銀行,萊爾富超商-北市山擎店,台北市,台北市中山區天祥路70號,25.0623835,121.52078329999999
13,國泰世華商業銀行,萊爾富超商-北市中山店,台北市,台北市中山區中山北路二段137巷2號,25.0616516,121.5236871
13,國泰世華商業銀行,萊爾富超商-北市中原二店,台北市,台北市中山區中原街77號,25.0590182,121.52898259999999
13,國泰世華商業銀行,萊爾富超商-北市內湖二店,台北市,台北市內湖區成功路二段318之1號,25.0674491,121.59046940000002
13,國泰世華商業銀行,萊爾富超商-北市文武店,台北市,台北市文山區羅斯福路五段203號,25.002385999999998,121.539052
13,國泰世華商業銀行,萊爾富超商-北市日出店,台北市,台北市文山區木柵路二段4號,24.988601,121.55791699999999
13,國泰世華商業銀行,萊爾富超商-北市木新二店,台北市,台北市文山區木新路三段232巷6弄18號,24.9819405,121.5597153
13,國泰世華商業銀行,萊爾富超商-北市世新店,台北市,台北市文山區木柵路一段8號,24.986619,121.54615590000002
13,國泰世華商業銀行,萊爾富超商-北市北功店,台北市,台北市北投區立德路60號,25.125646,121.471823
13,國泰世華商業銀行,萊爾富超商-北市北武店,台北市,台北市北投區學園路2號,25.133617,121.468879
13,國泰世華商業銀行,萊爾富超商-北市北清店,台北市,台北市北投區清江路53號,25.1307421,121.50205079999999
13,國泰世華商業銀行,萊爾富超商-北市北裕店,台北市,台北市北投區裕民六路120號,25.114535,121.51764820000001
13,國泰世華商業銀行,萊爾富超商-北市古亭店,台北市,台北市中正區辛亥路一段17巷2號,25.0192333,121.5279626
13,國泰世華商業銀行,萊爾富超商-北市正東店,台北市,台北市中正區紹興南街4之12號,25.0398953,121.523665
13,國泰世華商業銀行,萊爾富超商-北市正童店,台北市,台北市中正區中山南路8號,25.044230399999996,121.5188189
13,國泰世華商業銀行,萊爾富超商-北市正慶店,台北市,台北市中正區衡陽路103號,25.042317,121.50923
13,國泰世華商業銀行,萊爾富超商-北市民和店,台北市,台北市萬華區民和街10號,25.026404,121.4999797
13,國泰世華商業銀行,萊爾富超商-北市民權二店,台北市,台北市松山區民權東路五段32號,25.0627608,121.5644433
13,國泰世華商業銀行,萊爾富超商-北市同吉店,台北市,台北市大同區昌吉街63號,25.066014399999997,121.5147094
13,國泰世華商業銀行,萊爾富超商-北市同安店,台北市,台北市大同區重慶北路一段63號,25.0517173,121.51412690000001
13,國泰世華商業銀行,萊爾富超商-北市同承店,台北市,台北市大同區承德路三段284號,25.0738888,121.5193528
13,國泰世華商業銀行,萊爾富超商-北市同密店,台北市,台北市大同區重慶里哈密街59巷21號,25.074773399999998,121.51581029999998
13,國泰世華商業銀行,萊爾富超商-北市同達店,台北市,台北市大同區延平北路二段114號,25.0570859,121.5114482
13,國泰世華商業銀行,萊爾富超商-北市同蝶店,台北市,台北市大同區南京西路30號,25.0525979,121.5198723
13,國泰世華商業銀行,萊爾富超商-北市地熱谷店,台北市,台北市北投區中山路28-5號,25.137211899999997,121.51021999999999
13,國泰世華商業銀行,萊爾富超商-北市安孝店,台北市,台北市大安區忠孝東路三段287號,25.041866,121.5429922
13,國泰世華商業銀行,萊爾富超商-北市安建店,台北市,台北市大安區建國南路一段337號,25.0345389,121.538247
13,國泰世華商業銀行,萊爾富超商-北市安復店,台北市,台北市大安區復興南路一段135巷21號,25.042657000000002,121.54522150000001
13,國泰世華商業銀行,萊爾富超商-北市安華店,台北市,台北市大安區延吉街131巷43號,25.0429465,121.5558172
13,國泰世華商業銀行,萊爾富超商-北市安興店,台北市,台北市大安區復興南路二段148號,25.028239399999997,121.5431999
13,國泰世華商業銀行,萊爾富超商-北市米蘭店,台北市,台北市內湖區內湖路一段120巷16號,25.0826268,121.5626348
13,國泰世華商業銀行,萊爾富超商-北市西湖店,台北市,台北市內湖區內湖路一段217巷37號,25.083855,121.565243
13,國泰世華商業銀行,萊爾富超商-北市宏普店,台北市,台北市內湖區民權東路6段117號,25.0691104,121.59220069999999
13,國泰世華商業銀行,萊爾富超商-北市居安店,台北市,台北市大安區安居街15號,25.02089010000001,121.55499479999999
13,國泰世華商業銀行,萊爾富超商-北市延平店,台北市,台北市大同區延平北路二段255-1號,25.062618,121.51144
13,國泰世華商業銀行,萊爾富超商-北市延年店,台北市,台北市大同區延平北路三段40號,25.064610000000002,121.51105
13,國泰世華商業銀行,萊爾富超商-北市昆陽店,台北市,台北市南港區昆陽街99號,25.051488199999998,121.5937896
13,國泰世華商業銀行,萊爾富超商-北市明湖店,台北市,台北市內湖區民權東路六段296巷68號,25.0702168,121.60891979999998
13,國泰世華商業銀行,萊爾富超商-北市杭州店,台北市,台北市大安區杭州南路二段5號,25.034505399999997,121.5241305
13,國泰世華商業銀行,萊爾富超商-北市林口店,台北市,台北市信義區林口街36號,25.037824899999997,121.5795252
13,國泰世華商業銀行,萊爾富超商-北市松永店,台北市,台北市信義區永吉路280號,25.045371,121.57425400000001
13,國泰世華商業銀行,萊爾富超商-北市松育店,台北市,台北市松山區八德路三段119號,25.0482864,121.5541045
13,國泰世華商業銀行,萊爾富超商-北市松柏店,台北市,台北市松山區光復北路102號,25.0506135,121.55771499999999
13,國泰世華商業銀行,萊爾富超商-北市松康店,台北市,台北市松山區健康路325巷12弄2號,25.0554501,121.5673544
13,國泰世華商業銀行,萊爾富超商-北市松清店,台北市,台北市松山區南京東路5段250巷3之1號,25.0505881,121.5657468
13,國泰世華商業銀行,萊爾富超商-北市松華店,台北市,台北市松山區南京東路五段34號,25.0512633,121.5592325
13,國泰世華商業銀行,萊爾富超商-北市松遠店,台北市,台北市松山區撫遠街369巷36號,25.0642816,121.5659155
13,國泰世華商業銀行,萊爾富超商-北市金湖店,台北市,台北市內湖區金湖路403號,25.0733957,121.60401110000001
13,國泰世華商業銀行,萊爾富超商-北市金碧店,台北市,台北市內湖區金龍路64號,25.0848285,121.59287759999998
13,國泰世華商業銀行,萊爾富超商-北市信吉店,台北市,台北市信義區永吉路125號,25.0458868,121.570224
13,國泰世華商業銀行,萊爾富超商-北市信彩店,台北市,台北市信義區基隆路一段350-41號,25.036631,121.56126200000001
13,國泰世華商業銀行,萊爾富超商-北市信誠店,台北市,台北市信義區松山路537號,25.0378858,121.5783264
13,國泰世華商業銀行,萊爾富超商-北市信德店,台北市,台北市信義區虎林街164巷60弄2號,25.037987899999997,121.57448470000001
13,國泰世華商業銀行,萊爾富超商-北市南港三店,台北市,台北市南港區忠孝東路六段252號,25.048843899999998,121.58831299999999
13,國泰世華商業銀行,萊爾富超商-北市指南店,台北市,台北市文山區指南路二段32號,24.9877685,121.57473440000001
13,國泰世華商業銀行,萊爾富超商-北市政學店,台北市,台北市文山區指南路二段64號,24.9861185,121.5774023
13,國泰世華商業銀行,萊爾富超商-北市班客店,台北市,台北市萬華區廣州街247號,25.0368919,121.49725120000001
13,國泰世華商業銀行,萊爾富超商-北市馬偕店,台北市,台北市中山區民生西路3巷2號,25.0584654,121.52161029999999
13,國泰世華商業銀行,萊爾富超商-北市高院店,台北市,台北市中正區博愛路127號,25.038018899999997,121.511288
13,國泰世華商業銀行,萊爾富超商-北市國醫店,台北市,台北市內湖區民權東路六段123巷32號,25.070282100000004,121.5928193
13,國泰世華商業銀行,萊爾富超商-北市康湖店,台北市,台北市內湖區安康路142號,25.0628349,121.600146
13,國泰世華商業銀行,萊爾富超商-北市康樂二店,台北市,台北市內湖區康樂街92號,25.0706289,121.61896589999999
13,國泰世華商業銀行,萊爾富超商-北市梧州店,台北市,台北市萬華區梧州街29號,25.0376582,121.4977507
13,國泰世華商業銀行,萊爾富超商-北市麥帥店,台北市,台北市內湖區行善路31號,25.056554300000002,121.5759473
13,國泰世華商業銀行,萊爾富超商-北市敦化店,台北市,台北市松山區八德路三段12巷51弄2號,25.04612950000001,121.5507689
13,國泰世華商業銀行,萊爾富超商-北市港北店,台北市,台北市南港區中坡北路50巷1號,25.046677399999997,121.5808463
13,國泰世華商業銀行,萊爾富超商-北市港玉店,台北市,台北市南港區南港路三段8號,25.054494000000002,121.59288570000001
13,國泰世華商業銀行,萊爾富超商-北市港成店,台北市,台北市南港區玉成街27號,25.0504915,121.58190330000001
13,國泰世華商業銀行,萊爾富超商-北市港宏店,台北市,台北市南港區研究院路二段110號,25.042659699999998,121.6165656
13,國泰世華商業銀行,萊爾富超商-北市港南店,台北市,台北市南港區舊庄街一段212巷2號,25.038283,121.6223631
13,國泰世華商業銀行,萊爾富超商-北市港運店,台北市,台北市南港區玉成街52巷2弄3號,25.047818,121.581473
13,國泰世華商業銀行,萊爾富超商-北市湖元店,台北市,台北市內湖區新湖三路36號,25.0631416,121.57551809999998
13,國泰世華商業銀行,萊爾富超商-北市湖康店,台北市,台北市內湖區文湖街21巷26號,25.0866804,121.5606243
13,國泰世華商業銀行,萊爾富超商-北市湖森店,台北市,台北市內湖區湖元里瑞光路66巷33號,25.0697778,121.5813294
13,國泰世華商業銀行,萊爾富超商-北市湖鑽店,台北市,台北市內湖區瑞光路502號,25.0792844,121.5680764
13,國泰世華商業銀行,萊爾富超商-北市華園店,台北市,台北市萬華區西園路一段170號,25.036839999999998,121.4993044
13,國泰世華商業銀行,萊爾富超商-北市華德店,台北市,台北市萬華區德昌街241號,25.0231694,121.4927271
13,國泰世華商業銀行,萊爾富超商-北市陽光店,台北市,台北市內湖區陽光街347號,25.0730972,121.57769740000002
13,國泰世華商業銀行,萊爾富超商-北市園區店,台北市,台北市南港區南港路重陽路472號,25.0596901,121.6113467
13,國泰世華商業銀行,萊爾富超商-北市圓捷店,台北市,台北市大同區酒泉街15號,25.0707698,121.51964740000001
13,國泰世華商業銀行,萊爾富超商-北市新明店,台北市,台北市內湖區新明路241號,25.057888600000002,121.58734469999999
13,國泰世華商業銀行,萊爾富超商-北市新喜店,台北市,台北市中山區德惠街167巷2號,25.0666833,121.5316262
13,國泰世華商業銀行,萊爾富超商-北市獅子林店,台北市,台北市萬華區西寧南路36之69號,25.0480685,121.5072821
13,國泰世華商業銀行,萊爾富超商-北市萬寧店,台北市,台北市萬華區長沙街二段50號,25.0405759,121.5059114
13,國泰世華商業銀行,萊爾富超商-北市萬鑫店,台北市,台北市萬華區西園路二段134號,25.0303987,121.4963017
13,國泰世華商業銀行,萊爾富超商-北市經貿店,台北市,台北市南港區經貿二路235巷36號,25.061362399999997,121.61516950000001
13,國泰世華商業銀行,萊爾富超商-北市試院店,台北市,台北市文山區試院路104號,24.990038000000002,121.5476856
13,國泰世華商業銀行,萊爾富超商-北市福德店,台北市,台北市信義區福德街266號,25.038936399999997,121.58586129999999
13,國泰世華商業銀行,萊爾富超商-北市艋舺店,台北市,台北市萬華區雙園街69號,25.0302454,121.4939555
13,國泰世華商業銀行,萊爾富超商-北市臨江店,台北市,台北市大安區臨江街40巷2號,25.0295779,121.5561092
13,國泰世華商業銀行,萊爾富超商-北市羅斯福店,台北市,台北市大安區羅斯福路二段75之1號,25.0265208,121.52309059999999
13,國泰世華商業銀行,萊爾富超商-北市關渡店,台北市,台北市北投區知行路314號,25.1224438,121.46726890000001
13,國泰世華商業銀行,萊爾富超商-北市寶德店,台北市,台北市松山區南京東路五段61號,25.0517366,121.55944070000001
13,國泰世華商業銀行,萊爾富超商-北市饒河店,台北市,台北市松山區饒河街35號,25.0501858,121.57243740000001
13,國泰世華商業銀行,萊爾富超商-北市護大店,台北市,台北市北投區明德路365號,25.117737899999998,121.52003159999998
13,國泰世華商業銀行,萊爾富超商-北市權湖店,台北市,台北市內湖區民權東路六段58號,25.068624399999997,121.584652
13,國泰世華商業銀行,萊爾富超商-北市鑫梧店,台北市,台北市萬華區梧州街55號,25.036017,121.49766399999999
13,國泰世華商業銀行,萊爾富超商-北投火山店,台北市,台北市北投區中和街504號,25.145417000000002,121.494193
13,國泰世華商業銀行,萊爾富超商-北投行義店,台北市,台北市北投區行義路128之1號,25.128895800000002,121.52862420000001
13,國泰世華商業銀行,萊爾富超商-北投希望店,台北市,台北市北投區中和街399之5號,25.142986999999998,121.498271
13,國泰世華商業銀行,萊爾富超商-車麗屋內湖行忠店,台北市,台北市內湖區行忠路67號,25.065872,121.5779827
13,國泰世華商業銀行,萊爾富超商-車麗屋內湖店,台北市,台北市內湖區內湖路一段366號,25.0809765,121.5712054
13,國泰世華商業銀行,萊爾富超商-車麗屋松江店,台北市,台北市中山區松江路550號,25.0672607,121.5330375
13,國泰世華商業銀行,萊爾富超商-松山京東店,台北市,台北市松山區南京東路五段123巷33號,25.052913699999998,121.5606489
13,國泰世華商業銀行,萊爾富超商-松山延吉店,台北市,台北市松山區延吉街44號,25.045534699999997,121.55357679999999
13,國泰世華商業銀行,萊爾富超商-松山無雙店,台北市,台北市松山區光復南路13巷16號,25.047747199999996,121.5593
13,國泰世華商業銀行,萊爾富超商-松山新聚店,台北市,台北市松山區南京東路五段250巷18弄20號,25.0501632,121.56707140000002
13,國泰世華商業銀行,萊爾富超商-松山撫遠店,台北市,台北市松山區撫遠街394巷1號,25.0650069,121.56545859999999
13,國泰世華商業銀行,萊爾富超商-信義虎林店,台北市,台北市信義區虎林街242巷50號,25.035823999999998,121.576551
13,國泰世華商業銀行,萊爾富超商-信義首府店,台北市,台北市信義區市府路1號,25.037531,121.5639969
13,國泰世華商業銀行,萊爾富超商-南港成福店,台北市,台北市南港區成福路38號,25.0451201,121.5862287
13,國泰世華商業銀行,萊爾富超商-南港慈祐宮店,台北市,台北市南港區南港路三段358號,25.051733,121.580288
13,國泰世華商業銀行,萊爾富超商-萬華環州店,台北市,台北市萬華區環河南路二段96號,25.0371012,121.4956587
13,國泰世華商業銀行,新生分行,台北市,台北市中山區民生東路一段55號,25.0581853,121.5262217
13,國泰世華商業銀行,新店捷運-小南門站,台北市,台北市中正區愛國西路22號,25.0352557,121.51144070000001
13,國泰世華商業銀行,新店捷運-中正紀念堂站,台北市,台北市中正區區羅斯福路一段8號,25.0322107,121.5183466
13,國泰世華商業銀行,新店捷運-中正紀念堂站,台北市,台北市中正區羅斯福路一段8號,25.0322107,121.5183466
13,國泰世華商業銀行,新店捷運-中正紀念堂站,台北市,台北市中正區羅斯福路一段8號,25.0322107,121.5183466
13,國泰世華商業銀行,新店捷運-公館站,台北市,台北市中正區羅斯福路四段64之1號,25.0146988,121.5341055
13,國泰世華商業銀行,新店捷運-公館站,台北市,台北市中正區羅斯福路四段64之1號,25.0146988,121.5341055
13,國泰世華商業銀行,新店捷運-公館站,台北市,台北市中正區羅斯福路四段64之1號,25.0146988,121.5341055
13,國泰世華商業銀行,新店捷運-公館站,台北市,台北市中正區羅斯福路四段64之1號,25.0146988,121.5341055
13,國泰世華商業銀行,新店捷運-古亭站,台北市,台北市中正區羅斯福路二段100號,25.0267242,121.52221499999999
13,國泰世華商業銀行,新店捷運-古亭站,台北市,台北市中正區羅斯福路二段100號,25.0267242,121.52221499999999
13,國泰世華商業銀行,新店捷運-台電大樓站,台北市,台北市中正區羅斯福路三段126之5號,25.0205742,121.52796070000001
13,國泰世華商業銀行,新店捷運-台電大樓站,台北市,台北市中正區羅斯福路三段126之5號,25.0205742,121.52796070000001
13,國泰世華商業銀行,新店捷運-景美站,台北市,台北市文山區羅斯福路六段216號,24.993206,121.540571
13,國泰世華商業銀行,新店捷運-景美站,台北市,台北市文山區羅斯福路六段216號,24.993206,121.540571
13,國泰世華商業銀行,新店捷運-萬隆站,台北市,台北市文山區羅斯福路五段214號,25.0025772,121.5385812
13,國泰世華商業銀行,新店捷運-萬隆站,台北市,台北市文山區羅斯福路五段214號,25.0025772,121.5385812
13,國泰世華商業銀行,新莊捷運-東門站,台北市,台北市大安區永康里5鄰信義路二段166號,25.0336009,121.5292686
13,國泰世華商業銀行,新莊捷運-東門站,台北市,台北市大安區永康里5鄰信義路二段166號,25.0336009,121.5292686
13,國泰世華商業銀行,新湖分行,台北市,台北市內湖區民權東路六段109之1號,25.0692273,121.5916951
13,國泰世華商業銀行,新蘆捷運-大橋頭站,台北市,台北市大同區民權西路223號,25.0632032,121.5122844
13,國泰世華商業銀行,新蘆捷運-大橋頭站,台北市,台北市大同區民權西路223號,25.0632032,121.5122844
