公司名稱,分公司名稱,分公司地址,lat,lng
統一超商股份有限公司,台南市第一五０分公司,臺南市安平區海興里十四鄰安北路一七０之三號一樓,23.0005952,120.1546319
統一超商股份有限公司,台南市第一五一分公司,臺南市東區裕豐街187、189、191號1樓,22.9884448,120.2272578
統一超商股份有限公司,台中市第二四一分公司,臺中市北屯區松竹路三段一二五號一樓,24.185151,120.67727
統一超商股份有限公司,彰化縣第一一０分公司,彰化縣北斗鎮光復里光復路二０八號一樓,23.8742402,120.5242875
統一超商股份有限公司,台北縣第六三五分公司,新北市板橋區聯翠里光武街二巷二號一樓,25.0254846,121.468687
統一超商股份有限公司,桃園縣第三五一分公司,桃園市蘆竹區吉林路一六七號一樓,25.0496332,121.3009574
統一超商股份有限公司,澎湖縣第十八分公司,澎湖縣馬公市長安里中正路八十五號一樓,23.567056,119.565404
統一超商股份有限公司,桃園縣第三五四分公司,桃園市桃園區國際路一段五三八號,24.9779605,121.2893905
統一超商股份有限公司,台北市第五六一分公司,臺北市大安區忠孝東路三段一六０號一樓,25.0414725,121.5376728
統一超商股份有限公司,高雄市第二三三分公司,高雄市旗津區復興里中洲三路五七九號一樓,22.6074429,120.2726768
統一超商股份有限公司,高雄市第四三八分公司,高雄市路竹區大社路162號1樓,22.8652045,120.264366
統一超商股份有限公司,台北市第五六二分公司,臺北市信義區松光里忠孝東路五段五二四巷一弄一，一之一號,25.0417176,121.5806391
統一超商股份有限公司,台北縣第六三七分公司,新北市樹林區樹人里復興路三四０號一樓,24.9866151,121.4164005
統一超商股份有限公司,高雄市第四五五分公司,高雄市大樹區檨腳村中興東路7、9、11、13號1樓,22.6911633,120.432899
統一超商股份有限公司,高雄市第四○八分公司,高雄市鳳山區正義里鳳甲路四九一，四九三號一樓,22.5973295,120.3460007
統一超商股份有限公司,台北市第六十分公司,臺北市大安區辛亥路三段157巷32號1樓、臥龍街188巷1號1樓,25.0180835,121.5507567
統一超商股份有限公司,台中市第二四三分公司,臺中市南屯區春社里永春南路136、138號1樓,24.1386627,120.6089874
統一超商股份有限公司,花蓮縣第五十七分公司,花蓮縣豐濱鄉豐濱村三民路61、65號1樓,23.5982761,121.5219765
統一超商股份有限公司,台東縣第三十八分公司,臺東縣長濱鄉長濱村長濱路二之五號一樓,23.3174968,121.4543268
統一超商股份有限公司,台中市第二四四分公司,臺中市西屯區河南路二段242號1樓,24.1758378,120.6502028
統一超商股份有限公司,屏東縣第八十九分公司,屏東縣內埔鄉學人路590號1、2樓、592號1樓,22.6050055,120.5628948
統一超商股份有限公司,屏東縣第九十分公司,屏東縣屏東市三山里十一鄰海豐街七-十二號一樓,22.6996668,120.5093013
統一超商股份有限公司,台中縣第二０一分公司,臺中市大里區長榮里益民路二段一三七號一樓,24.109887,120.684195
統一超商股份有限公司,台中縣第二０二分公司,臺中市清水區臨港路5段828號、830號1樓,24.289057,120.5403568
統一超商股份有限公司,南投縣第二十九分公司,南投縣竹山鎮山崇里六鄰集山路一段二０五一號一樓,23.8133394,120.7333924
統一超商股份有限公司,台北縣第八十一分公司,新北市永和區新廍里臺北縣永和市新�L里文化路一八八號一樓,25.0091768,121.5202731
統一超商股份有限公司,彰化縣第九十五分公司,彰化縣彰化市阿夷里泰和街七十二號一樓,24.0956967,120.5514834
統一超商股份有限公司,彰化縣第一一一分公司,彰化縣花壇鄉長沙村彰員路二段五五０、五五二號一樓,24.0332091,120.5485162
統一超商股份有限公司,南投縣第五十七分公司,南投縣南投市永豐里11鄰工業路33號1樓,23.9252238,120.6617848
統一超商股份有限公司,台北縣第六四０分公司,新北市板橋區漢生里文化路一段一三五、一三五之一號一樓,25.0119673,121.4599809
統一超商股份有限公司,台南縣第一四四分公司,臺南市永康區塩洲里4鄰塩洲二街83號,23.0430454,120.2346358
統一超商股份有限公司,桃園縣第三五八分公司,桃園市平鎮區北貴里正義路八十二號,24.9298379,121.2229986
統一超商股份有限公司,新北市第五九二分公司,新北市樹林區中山路3段85、87號1樓,24.9747536,121.400251
統一超商股份有限公司,桃園縣第十四分公司,桃園市中壢區光明里民權路二段98、98-1號1樓,24.9673021,121.2164105
統一超商股份有限公司,桃園縣第三五六分公司,桃園市平鎮區民族路三段九十五號,24.9569721,121.1956729
統一超商股份有限公司,桃園縣第三六０分公司,桃園市桃園區龍壽街十八、二十號,24.9787427,121.2694975
統一超商股份有限公司,台北縣第六四二分公司,新北市新店區寶福里寶橋路一九二號一樓,24.9790018,121.5509107
統一超商股份有限公司,台北縣第六四三分公司,新北市瑞芳區民生街二十三號一樓,25.1075403,121.805894
統一超商股份有限公司,台中市第二四五分公司,臺中市南屯區大誠里東興路二段九十八號一樓,24.1427253,120.6523109
統一超商股份有限公司,台北市第五六三分公司,臺北市萬華區寶興街184、186號1樓,25.0237514,121.4952627
統一超商股份有限公司,台北市第五六五分公司,臺北市士林區承德路四段三十九號一樓,25.081038,121.5228561
統一超商股份有限公司,屏東縣第九十一分公司,屏東縣內埔鄉老埤村壽比路三四八號一樓,22.6399593,120.5955505
統一超商股份有限公司,桃園縣第三六二分公司,桃園市八德區大勇里二十鄰忠勇街三六五號一樓,24.9680801,121.3033014
統一超商股份有限公司,台北縣第六四四分公司,新北市三重區重新路五段609巷2-3號1樓,25.0455745,121.4684116
統一超商股份有限公司,台北縣第六四五分公司,新北市三重區光復路二段146號1樓,25.0599377,121.4720351
統一超商股份有限公司,台中市第二四六分公司,臺中市西屯區永安里國安一路208巷1號1樓,24.1926996,120.6099739
統一超商股份有限公司,台北縣第六四六分公司,新北市板橋區埔墘里中山路二段四一二號一樓,25.0206096,121.4827971
統一超商股份有限公司,台中市第二二二分公司,臺中市后里區甲后路一段1202號1樓,24.3110027,120.7093877
統一超商股份有限公司,彰化縣第一一二分公司,彰化縣埤頭鄉和豐村斗苑東路八十七，八十九號一樓,23.8842579,120.4958192
統一超商股份有限公司,彰化縣第一一三分公司,彰化縣彰化市萬安里長順街一七０號一樓,24.0884936,120.5494894
統一超商股份有限公司,台南縣第一四五分公司,臺南市仁德區中正路三段四十二號一樓,22.9728725,120.252391
統一超商股份有限公司,雲林縣第十九分公司,雲林縣元長鄉下寮村東興路二十八號一樓,23.6184269,120.3343507
統一超商股份有限公司,桃園縣第四十四分公司,桃園市龜山區文化二路183號1樓,25.0523548,121.3719408
統一超商股份有限公司,新竹市第八十二分公司,新竹市北區湳雅街二五五號一樓,24.8185578,120.9705579
統一超商股份有限公司,彰化縣第一一四分公司,彰化縣彰化市台鳳里彰化縣彰化市台鳳里一德南路二五二號一樓,24.0747116,120.5993015
統一超商股份有限公司,南投縣第五十九分公司,南投縣草屯鎮敦和里仁愛街197、199號1樓,23.9831414,120.6779771
統一超商股份有限公司,台南縣第六十分公司,臺南市下營區中營村十五鄰一二八六號一樓,23.219245,120.27567
統一超商股份有限公司,台北市第五十三分公司,臺北市中山區中山北路三段二十三之六號一樓,25.0645447,121.5225927
統一超商股份有限公司,苗栗縣第六十九分公司,苗栗縣頭份市尖下里二鄰尖豐路316號1樓、320巷2、6號1樓,24.6544205,120.8823492
統一超商股份有限公司,台北縣第六四八分公司,新北市中和區民享里民享街九十一號一樓`,25.000893,121.4750674
統一超商股份有限公司,彰化縣第一一五分公司,彰化縣員林市南東里山腳路四段一，三號一樓,23.9649429,120.6017532
統一超商股份有限公司,新北市第六五０分公司,新北市新莊區昌隆街29、31號1樓,25.0509822,121.4546942
統一超商股份有限公司,彰化縣第一一六分公司,彰化縣彰化市中華西路212號1樓,24.0725282,120.530046
統一超商股份有限公司,台南縣第一四六分公司,臺南市麻豆區中正路二八九號一樓,23.1895953,120.2529203
統一超商股份有限公司,苗栗縣第七十分公司,苗栗縣頭份市後庄里七鄰中央路六０三、六０五號一樓,24.6939042,120.8932138
統一超商股份有限公司,台北市第五六七分公司,臺北市內湖區康寧路一段一六０號,25.079051,121.5943518
統一超商股份有限公司,台中市第二四七分公司,臺中市南屯區永春南路58號1樓,24.1385923,120.6114658
統一超商股份有限公司,台中市第二四八分公司,臺中市南屯區文心里大墩路二八七、二八九號一樓,24.1443492,120.6498854
統一超商股份有限公司,台中市第五十九分公司,臺中市太平區東和里東村路200號1樓,24.1374915,120.7241733
統一超商股份有限公司,台南市第二十一分公司,臺南市歸仁區六甲里中正南路1段1018、1020號1樓,22.9530276,120.2792616
統一超商股份有限公司,高雄市第二三五分公司,高雄市三民區正興里建元路58號1樓,22.6466732,120.3176385
統一超商股份有限公司,高雄市第二三六分公司,高雄市前鎮區忠純里中華五路997號、正勤路106號1樓,22.6027093,120.3058148
統一超商股份有限公司,雲林縣第七十二分公司,雲林縣褒忠鄉中正路九十九號一樓,23.6950478,120.3133633
統一超商股份有限公司,高雄市第二三七分公司,高雄市楠梓區中陽里楠梓新路188、188-1號1樓,22.7263689,120.3248979
統一超商股份有限公司,台南縣第一四九分公司,臺南市後壁區福安村二００號,23.3284558,120.3440364
統一超商股份有限公司,宜蘭縣第五十八分公司,宜蘭縣冬山鄉冬山路一段九八四號一樓,24.6262956,121.801147
統一超商股份有限公司,苗栗縣第七十一分公司,苗栗縣苑裡鎮山腳里7鄰山腳157號1樓,24.4145681,120.6861683
統一超商股份有限公司,桃園縣第三六八分公司,桃園市大溪區僑愛里三十四鄰介壽路二一０號一樓,24.9215958,121.2940842
統一超商股份有限公司,高雄市第二三九分公司,高雄市前鎮區永豐路1號1樓、保泰路353號1樓及夾層,22.6030574,120.3341809
統一超商股份有限公司,雲林縣第七十三分公司,雲林縣口湖鄉崙東村中山路九十六之六號一樓,23.6185586,120.1653041
統一超商股份有限公司,台中市第二四九分公司,臺中市北屯區四平路二一八號一樓,24.1890217,120.6803349
統一超商股份有限公司,新竹市第八十四分公司,新竹市香山區牛埔北路五十號,24.7983364,120.9418574
統一超商股份有限公司,苗栗縣第七十二分公司,苗栗縣銅鑼鄉銅鑼村三十四鄰中正路六之二十五號,24.4818682,120.7866765
統一超商股份有限公司,台南市第一五四分公司,臺南市中西區永福里忠義路二段一０九號一樓,22.9959689,120.2035325
統一超商股份有限公司,台南縣第一五０分公司,臺南市新營區新進路2段90號1樓,23.300665,120.310939
統一超商股份有限公司,台東縣第三十九分公司,臺東縣臺東市豐榮里豐盛路一號一樓,22.745598,121.1408719
統一超商股份有限公司,宜蘭縣第六十分公司,宜蘭縣礁溪鄉德陽村三鄰中山路二段二０四號一樓,24.8267956,121.7737957
統一超商股份有限公司,新竹縣第六十九分公司,新竹縣湖口鄉中山路三段487、489號1樓,24.9191253,121.0543313
統一超商股份有限公司,嘉義縣第四十三分公司,嘉義縣鹿草鄉鹿草路215、217號1樓,23.4097782,120.3093026
統一超商股份有限公司,台北縣第六五三分公司,新北市樹林區保安街二段三五七號一樓,25.0075049,121.4119138
統一超商股份有限公司,桃園縣第三七０分公司,桃園市蘆竹區錦中里十鄰南崁路一段一三五號一樓,25.05303,121.2861023
統一超商股份有限公司,台中縣第二０七分公司,臺中市和平區博愛村東關路1段135-2號1樓,24.1780121,120.9804408
統一超商股份有限公司,彰化縣第一一七分公司,彰化縣秀水鄉安東村中山路二五一號一樓,24.0351744,120.5039221
統一超商股份有限公司,台北市第五七０分公司,臺北市大安區延吉街七十二號一樓,25.043576,121.553658
統一超商股份有限公司,台北市第五七一分公司,臺北市大安區東豐街43、45號1樓,25.0362214,121.5467128
統一超商股份有限公司,新竹縣第七十分公司,新竹縣竹北市新社里四鄰華興街六十八號,24.8383401,120.9981834
統一超商股份有限公司,南投縣第六十一分公司,南投縣埔里鎮中山路三段一六八、一七０號一樓,23.9674296,120.9621141
統一超商股份有限公司,桃園縣第三七一分公司,桃園市中壢區龍川街108、110、112號1樓,24.9345142,121.2465565
統一超商股份有限公司,桃園縣第三七二分公司,桃園市龜山區三民路一００號,24.9954108,121.3242565
統一超商股份有限公司,新竹縣第七十一分公司,新竹縣竹北市光明九路十二號一樓,24.8235186,121.0126383
統一超商股份有限公司,雲林縣第七十四分公司,雲林縣莿桐鄉大美村大美53號1樓,23.7375603,120.515338
統一超商股份有限公司,台東縣第四十分公司,臺東縣臺東市南榮里更正路一二六七號一樓,22.7849547,121.1338071
統一超商股份有限公司,高雄市第二四二分公司,高雄市小港區松金里漢民路829、831號1樓,22.5692985,120.3653168
統一超商股份有限公司,台北市第五七二分公司,臺北市大安區辛亥路二段一七一巷八號,25.0221212,121.5409496
統一超商股份有限公司,台北縣第六五五分公司,新北市泰山區明志路3段44、46號1樓,25.0424303,121.4247116
統一超商股份有限公司,台北縣第六五六分公司,新北市樹林區東榮街八、十號,24.9819937,121.4150641
統一超商股份有限公司,台南市第一五七分公司,臺南市北區和緯路二段二五二號一樓,23.0119136,120.2068297
統一超商股份有限公司,台南縣第一五三分公司,臺南市東山區東山村十四鄰二三五號一樓,23.2652674,120.4435777
統一超商股份有限公司,花蓮縣第十四分公司,花蓮縣花蓮市民立里八鄰中興路七十一號一樓,23.9925435,121.6303938
統一超商股份有限公司,花蓮縣第五十九分公司,花蓮縣玉里鎮興國路二段二十三號一樓,23.3366725,121.3202973
統一超商股份有限公司,苗栗縣第七十四分公司,苗栗縣通霄鎮通西里中正路八十三之五號一樓,24.490505,120.6795284
統一超商股份有限公司,高雄市第四三四分公司,高雄市路竹區下坑村太平路三四二之二號一樓,22.8679828,120.2901824
統一超商股份有限公司,台東縣第十四分公司,臺東縣成功鎮三民里大同路七十號一樓,23.1032196,121.377032
統一超商股份有限公司,桃園縣第三七五分公司,桃園市桃園區龍壽街273巷1號1樓,24.988857,121.2672216
統一超商股份有限公司,宜蘭縣第六十一分公司,宜蘭縣冬山鄉義成路三段361、363號1樓,24.6664274,121.7676471
統一超商股份有限公司,台南市第九十二分公司,臺南市安南區佃西里海佃路四段五四八號一樓,23.0539462,120.1748051
統一超商股份有限公司,台中市第二五０分公司,臺中市南屯區南屯路二段210、212號1樓,24.136735,120.6502602
統一超商股份有限公司,台中縣第二一０分公司,臺中市烏日區中華路43、45、47號1樓,24.1099934,120.6414769
統一超商股份有限公司,台中市第二五一分公司,臺中市北屯區軍功路一段500號1樓,24.1715781,120.7188213
統一超商股份有限公司,台中縣第二一一分公司,臺中市東勢區南平里豐勢路三三六號一樓,24.2561049,120.8287257
統一超商股份有限公司,嘉義市第四十四分公司,嘉義市西區湖內里南京路一二四號一樓,23.4564932,120.4407573
統一超商股份有限公司,新竹市第八十六分公司,新竹市東區東南街98號1樓,24.7980684,120.973668
統一超商股份有限公司,台東縣第四十一分公司,臺東縣臺東市豐榮里仁昌街一四八號一樓,22.7492899,121.1336089
統一超商股份有限公司,台北縣第六五八分公司,新北市泰山區仁愛路100巷26、28、30號1樓,25.0548031,121.4333385
統一超商股份有限公司,新北市第六五九分公司,新北市樹林區俊英街156號1樓,25.0065177,121.4269417
統一超商股份有限公司,台北縣第六十二分公司,新北市金山區中正路一四五號一樓,25.2213017,121.6320739
統一超商股份有限公司,桃園縣第四十二分公司,桃園市蘆竹區南崁路二段九十六號,25.0577409,121.2780203
統一超商股份有限公司,桃園縣第一０九分公司,桃園市桃園區中平路一０二號一樓,24.987312,121.292732
統一超商股份有限公司,台中縣第二一二分公司,臺中市神岡區豐洲村豐洲路四六九號一樓,24.2630266,120.7016123
統一超商股份有限公司,台北市第一一六分公司,臺北市中正區光復里延平南路四十七號一樓,25.0296622,121.5154808
統一超商股份有限公司,台南縣第一五四分公司,臺南市善化區文正里興農路四號一樓,23.1330389,120.2834934
統一超商股份有限公司,台北縣第六００分公司,新北市淡水區自強路二七五號一樓,25.1282121,121.4626841
統一超商股份有限公司,桃園縣第二五０分公司,桃園市楊梅區高山里梅高路一三三號一樓,24.9245911,121.1449992
統一超商股份有限公司,高雄市第二四九分公司,高雄市前鎮區鎮陽里前鎮街２７８、２８０號１樓,22.5921589,120.3082416
統一超商股份有限公司,高雄市第二五０分公司,高雄市苓雅區興中一路138號1樓,22.6175315,120.3105275
統一超商股份有限公司,高雄市第二五一分公司,高雄市三民區鼎新路82、86、88號1樓,22.6627435,120.3233707
統一超商股份有限公司,高雄市第二五二分公司,高雄市楠梓區惠豐里德民路１１５號１樓,22.730614,120.31631
統一超商股份有限公司,台南縣第一六二分公司,臺南市新營區埤寮里1鄰中正路530號,23.3294259,120.3165052
統一超商股份有限公司,基隆市五十二分公司,基隆市安樂區基金一路１３５巷２１弄２－１號１樓,25.1388917,121.7096371
統一超商股份有限公司,台中縣第二一八分公司,臺中市龍井區新興路１８號１樓,24.180994,120.58992
統一超商股份有限公司,台南市第一六０分公司,臺南市東區大學路西段53號1樓,22.9963236,120.2169355
統一超商股份有限公司,台南市第一六一分公司,臺南市安南區塭南里7鄰安昌街101號1樓,23.0695813,120.2187018
統一超商股份有限公司,台中縣第二十三分公司,臺中市潭子區中山路２段５８５－１號１樓,24.21831,120.7056938
統一超商股份有限公司,台中市第三○五分公司,臺中市南區學府路70、70-1、72號1樓,24.1269234,120.675283
統一超商股份有限公司,台北縣第六八二分公司,新北市樹林區彭厝里太平路１５０巷１號１樓,24.9779279,121.4184447
統一超商股份有限公司,台北市第四七三分公司,臺北市士林區天母東路8巷96、98號1樓,25.1143705,121.5301134
統一超商股份有限公司,澎湖縣第二十一分公司,澎湖縣馬公市井垵里１－１８號１樓,23.5194177,119.5762085
統一超商股份有限公司,桃園縣第三九０分公司,桃園市大溪區仁和路2段319、321、323號1樓,24.9060065,121.2614678
統一超商股份有限公司,彰化縣第一二三分公司,彰化縣北斗鎮中和里斗中路３１９號１樓,23.8705342,120.5442361
統一超商股份有限公司,屏東縣第八十分公司,屏東縣屏東市廣東路1588、1590、1592號1樓,22.6828727,120.4747793
統一超商股份有限公司,桃園縣第三九一分公司,桃園市桃園區光興里中山北路４２號１樓及地下１樓,24.9930632,121.303282
統一超商股份有限公司,台南縣第一六四分公司,臺南市仁德區中洲村中洲路1巷200號1樓,22.9068379,120.2663457
統一超商股份有限公司,台南縣第一六三分公司,臺南市仁德區中洲村中洲路1巷220號1樓,22.9059562,120.2650715
統一超商股份有限公司,台南市第六十五分公司,臺南市新市區仁愛街169、171號1樓,23.0734084,120.2930944
統一超商股份有限公司,台中縣第二二０分公司,臺中市潭子區崇德路５段４８９號１樓,24.2251381,120.6899235
統一超商股份有限公司,彰化縣第一二五分公司,彰化縣大村鄉中山路２段３５７、３５７－２號１樓,23.9926654,120.5615067
統一超商股份有限公司,彰化縣第一二六分公司,彰化縣彰化市林森路２０５號１樓,24.0733959,120.526782
統一超商股份有限公司,嘉義縣第四十七分公司,嘉義縣大林鎮西林里忠孝路713號1樓,23.6065158,120.4557058
統一超商股份有限公司,台北縣第４６１分公司,新北市三重區長安街７１號１樓,25.0673106,121.5013685
統一超商股份有限公司,桃園縣第３９３分公司,桃園市平鎮區東勢里金凌路５段２５５號,24.9048455,121.2306552
統一超商股份有限公司,桃園縣第３９５分公司,桃園市大園區民族路１號,25.073023,121.190288
統一超商股份有限公司,台北縣第２３９分公司,新北市樹林區太順街４９巷２號１樓,24.9790873,121.4178585
統一超商股份有限公司,台南市第四三一分公司,臺南市仁德區中洲里中洲路661、663號1樓,22.9077487,120.2509415
統一超商股份有限公司,桃園縣第三九七分公司,桃園市八德區陸光街４５號１樓,24.9613573,121.2976271
統一超商股份有限公司,屏東縣第八十八分公司,屏東縣內埔鄉龍潭村昭勝路２１８、２２０號１樓,22.6731017,120.6006353
統一超商股份有限公司,屏東縣第九十二分公司,屏東縣屏東市大連里豐年街1號1樓及建豐路26號1樓,22.6760795,120.50874
統一超商股份有限公司,宜蘭縣第六十五分公司,宜蘭縣三星鄉大洲村大洲路54之10號1樓、上將路2段357號1樓,24.6939394,121.7303285
統一超商股份有限公司,台北市第五四一分公司,臺北市士林區天玉街8號,25.1197969,121.5269688
統一超商股份有限公司,台北縣第六八三分公司,新北市中和區復興路１９號１樓,24.989691,121.5057417
統一超商股份有限公司,新竹市第八十八分公司,新竹市忠孝路４３０、４３２號１樓,24.803103,120.983294
統一超商股份有限公司,基隆市第五十四分公司,基隆市安樂區基金三路75、75-1號1樓,25.154696,121.696711
統一超商股份有限公司,宜蘭縣第六十六分公司,宜蘭縣礁溪鄉中山路1段175號1樓,24.8209505,121.7707129
統一超商股份有限公司,台北市第五八四分公司,臺北市中山區長春路182號1、2樓,25.0546701,121.5345204
統一超商股份有限公司,新竹市第八十九分公司,新竹市鐵道路３段２號１樓,24.819801,120.9612222
統一超商股份有限公司,台中市第一三九分公司,臺中市西區忠明南路１９２號１樓,24.1428456,120.6571176
統一超商股份有限公司,台南市第二十分公司,臺南市七股區大埕村272號1樓,23.1476279,120.149988
統一超商股份有限公司,桃園縣第三九八分公司,桃園市楊梅區新農街2段146、148號1樓、三民北路177號1樓,24.9124086,121.1698835
統一超商股份有限公司,台中縣第二二二分公司,臺中市大雅區雅潭路四段81號1樓,24.2167012,120.6659237
統一超商股份有限公司,台中市第三○六分公司,臺中市大雅區雅環路2段320號1樓,24.2294036,120.6480835
統一超商股份有限公司,台東縣第四十七分公司,臺東縣鹿野鄉鹿野村中華路１段４３０號１樓,22.9105214,121.1362148
統一超商股份有限公司,台北市第八十八分公司,臺北市內湖區紫雲里星雲街136號1樓,25.0797897,121.594971
統一超商股份有限公司,台北市第五八五分公司,臺北市文山區萬年里羅斯福路5段170巷33、35號1樓,25.0046127,121.5365861
統一超商股份有限公司,台北縣第三二三分公司,新北市三峽區國光街３５號１、Ｂ１樓,24.937941,121.3744703
統一超商股份有限公司,桃園縣第三九九分公司,桃園市中壢區明德里２鄰長沙路８、１０號１樓,24.9482955,121.2287279
統一超商股份有限公司,台南市第七十七分公司,臺南市中西區大同路一段218、220號1樓,22.9824382,120.2112635
統一超商股份有限公司,台南縣第一六八分公司,臺南市善化區田寮里7鄰六分寮74-1號1樓,23.1530555,120.3010718
統一超商股份有限公司,台南縣第一六九分公司,臺南市官田區湖山村98之5號1樓,23.1948768,120.3550808
統一超商股份有限公司,基隆市第五十五分公司,基隆市安樂區麥金路４２７號１樓,25.1250004,121.7195952
統一超商股份有限公司,南投縣第六十八分公司,南投縣水里鄉中山路一段540號1樓,23.8117694,120.8506676
統一超商股份有限公司,高雄市第三七八分公司,高雄市林園區中厝村中厝路１２５、１２７號１樓,22.5297441,120.3988302
統一超商股份有限公司,台北縣六八六分公司,新北市蘆洲區長榮路６７９號,25.0923294,121.4602661
統一超商股份有限公司,台中市第三一一分公司,臺中市大里區立新街350號1樓、立新二街5號1樓,24.1046111,120.6999099
統一超商股份有限公司,屏東縣第九十三分公司,屏東縣里港鄉三�L村三和路１１９之１號１樓,22.8047567,120.496175
統一超商股份有限公司,台北市第五八七分公司,臺北市中正區羅斯福路3段80、82號1樓,25.0219235,121.5264484
統一超商股份有限公司,高雄市第四一一分公司,高雄市鳳山區鎮南里龍成路242-1號1樓,22.5992541,120.330838
統一超商股份有限公司,台北市第五八八分公司,臺北市內湖區內湖路1段737巷35號1樓,25.0798388,121.5787867
統一超商股份有限公司,嘉義市第四十六分公司,嘉義市西區新厝里８鄰友愛路７１１號１樓,23.4917272,120.4388071
統一超商股份有限公司,高雄市第四一二分公司,高雄市鳳山區文德里濱山街１２號１樓,22.6456192,120.3511294
統一超商股份有限公司,台東縣第四十八分公司,臺東縣綠島鄉南寮村南寮路１３９號１樓,22.6600977,121.4744254
統一超商股份有限公司,台北縣第六九一分公司,新北市貢寮區福隆村興隆街２４－１號１樓,25.0167487,121.9444987
統一超商股份有限公司,高雄市第四一三分公司,高雄市鳳山區忠義里光復路１段１９３號１樓,22.6293037,120.3549208
統一超商股份有限公司,屏東縣第九十四分公司,屏東縣竹田鄉竹田村中正路８４、８６號１樓,22.5854486,120.5445268
統一超商股份有限公司,高雄市第二五六分公司,高雄市左營區菜公里自由三路２９２號１樓,22.6740998,120.3121931
統一超商股份有限公司,台北縣第六八九分公司,新北市汐止區智慧里大同路２段２８１號１樓,25.0659987,121.6540987
統一超商股份有限公司,台北縣第六九０分公司,新北市三峽區成福路２４１號１樓,24.9253858,121.4268481
統一超商股份有限公司,新竹市第九十分公司,新竹市學府路１６４號１樓,24.7973736,120.985738
統一超商股份有限公司,台中市第二五三分公司,臺中市北屯區舊社里北屯路４３９之１６號１樓,24.178666,120.7003128
統一超商股份有限公司,新竹市第九十一分公司,新竹市建華街２號１樓,24.7934207,120.9743014
統一超商股份有限公司,台南市第一六三分公司,臺南市安南區鹿耳里鹽田路2號1樓,23.0352222,120.1484185
統一超商股份有限公司,台北市第三八七分公司,臺北市萬華區富民里廣州街148號,25.036576,121.500608
統一超商股份有限公司,桃園縣第四０一分公司,桃園市觀音區草漯里大觀路２段３１２－１號,25.0432743,121.1371426
統一超商股份有限公司,屏東縣第一七九分公司,屏東縣長治鄉德和村農科路23號1樓,22.7127719,120.537136
統一超商股份有限公司,花蓮縣第三十四分公司,花蓮縣花蓮市國安里林森路258號1樓,23.9825525,121.6073106
統一超商股份有限公司,台北市第一二一分公司,臺北市松山區塔悠路31、33號1樓,25.0507119,121.5715694
統一超商股份有限公司,台北縣第十六分公司,新北市蘆洲區長樂路５５號１樓,25.0860895,121.4629272
統一超商股份有限公司,新竹縣第二十三分公司,新竹縣竹北市光明一路１５８號１樓,24.8304607,121.016501
統一超商股份有限公司,台中市第三一六分公司,臺中市霧峰區南柳村柳豐路422號1樓,24.0455152,120.6879051
統一超商股份有限公司,台北市第五七七分公司,臺北市松山區撫遠街197、199號1樓,25.059846,121.5680941
統一超商股份有限公司,台南市第一六四分公司,臺南市安平區國平里文平路217號1樓,22.9876637,120.1778003
統一超商股份有限公司,高雄市第一六三分公司,高雄市前鎮區忠孝里三多二路437、439、441、441-1號1樓,22.6175796,120.3156408
統一超商股份有限公司,彰化縣第一二八分公司,彰化縣和美鎮愛德路27號1樓,24.109266,120.5006228
統一超商股份有限公司,台中縣第二二五分公司,臺中市大里區甲堤南路71號1樓,24.1025867,120.6954339
統一超商股份有限公司,台北縣第六九二分公司,新北市三重區新北大道二段258號1樓,25.06169,121.4665052
統一超商股份有限公司,台南市第一六五分公司,臺南市中西區西湖里湖美街10號,22.9992671,120.1801997
統一超商股份有限公司,台南市第三分公司,臺南市永康區崑山里大仁街9-3、9-5號、台南市永康區崑山里大仁街11巷1號1樓,23.000372,120.2566928
統一超商股份有限公司,高雄市第二五八分公司,高雄市楠梓區藍田里藍昌路379號1樓,22.7261676,120.291337
統一超商股份有限公司,台北縣第六九四分公司,新北市五股區臺北縣五股工業區五權路２３號１樓,25.0667457,121.4499474
統一超商股份有限公司,台北縣第六九三分公司,新北市三重區溪尾街２９號１樓,25.0755448,121.4914028
統一超商股份有限公司,台北市第四一六分公司,臺北市文山區萬芳里萬和街6號2樓之1,25.0019138,121.5671889
統一超商股份有限公司,台南市第一六六分公司,臺南市安南區安富里府安路5段155號1樓,23.022808,120.1980411
統一超商股份有限公司,雲林縣第八十三分公司,雲林縣斗南鎮西岐里中興路１６０號,23.6778957,120.4690441
統一超商股份有限公司,新竹市第九十二分公司,新竹市振興路５０號１樓,24.7949205,120.9626039
統一超商股份有限公司,南投縣第六十九分公司,南投縣水里鄉鉅工村民生路175號1樓,23.8108732,120.8556295
統一超商股份有限公司,高雄市第二五九分公司,高雄市鼓山區龍子里裕誠路２０８０號１樓,22.656066,120.2939073
統一超商股份有限公司,台中縣第二十五分公司,臺中市大里區大明路４５７號１樓,24.1148382,120.676364
統一超商股份有限公司,花蓮縣第六十三分公司,花蓮縣花蓮市中美路83-1、83-2號1樓,23.9893645,121.6239289
統一超商股份有限公司,台北市第五九二分公司,臺北市內湖區星雲街17、17-1號１樓,25.078128,121.590576
統一超商股份有限公司,高雄市第一九七分公司,高雄市鼓山區明誠里明華路２０４號１樓,22.6630642,120.2971945
統一超商股份有限公司,台北市第一七四分公司,臺北市南港區福德街373巷25號1樓,25.0397098,121.5915506
