郵遞區號,電腦局號,局名,電腦局名,局址,郵務電話,儲匯電話,lat,lng
200003,001117-2,基隆光二路郵局,基隆17支,基隆市仁愛區光二路1號,(02)2431-8895,(02)2431-8895,25.1272943,121.7371781
204017,001118-6,基隆樂利郵局,基隆18支,基隆市安樂區樂利三街261號,(02)2432-8638,(02)2432-8638,25.126688,121.71585
200007,001119-0,基隆南榮路郵局,基隆19支,基隆市仁愛區南榮路20號,(02)2421-0163,(02)2421-0163,25.1257172,121.74264840000002
205008,001120-1,基隆碇內郵局,基隆20支,基隆市暖暖區源遠路341號,(02)2457-6082,(02)2457-6082,25.0995529,121.75818249999999
204011,001121-5,基隆安樂路郵局,基隆21支,基隆市安樂區安樂路二段132號,(02)2431-5275,(02)2431-5275,25.121575,121.72396499999999
203010,001122-9,基隆復興路郵局,基隆22支,基隆市中山區復興路38號,(02)2437-8290,(02)2437-8290,25.141858199999998,121.7268869
206009,001124-6,基隆百福郵局,基隆24支,基隆市七堵區百五街93號,(02)2451-2891,(02)2451-2891,25.084209100000002,121.6978288
202003,001125-0,基隆三沙灣郵局,基隆25支,基隆市中正區中船路112巷28號,(02)2421-0165,(02)2421-0165,25.1383356,121.75227140000001
204007,001126-3,基隆大武崙郵局,基隆26支,基隆市安樂區基金一路131-24號,(02)2432-4246,(02)2432-4246,25.140231600000003,121.71182859999999
228003,001128-1,貢寮郵局,基隆28支,新北市貢寮區貢寮街50號,(02)2494-1127,(02)2494-1127,25.0196061,121.908759
228004,001129-4,貢寮澳底郵局,基隆29支,新北市貢寮區仁和路230號,(02)2490-1002,(02)2490-1002,25.0536745,121.92404509999999
207003,001130-6,萬里郵局,基隆30支,新北市萬里區瑪鋉路48號,(02)2492-2042,(02)2492-2042,25.179196100000002,121.6892726
205004,001131-0,基隆暖暖郵局,基隆31支,基隆市暖暖區暖暖街190號,(02)2458-4870,(02)2458-4870,25.099262799999998,121.73555120000002
208005,001132-3,金山郵局,基隆32支,新北市金山區中山路97號,(02)2498-2140,(02)2498-2140,25.2191772,121.63994450000001
227004,001133-7,雙溪郵局,基隆33支,新北市雙溪區太平路81號,(02)2493-1291,(02)2493-1291,25.0361603,121.86532140000001
224001,001134-1,瑞芳郵局,基隆34支,新北市瑞芳區中正路13號,(02)2497-2158,(02)2497-2158,25.106967899999997,121.80828000000001
224008,001135-4,瑞芳九份郵局,基隆35支,新北市瑞芳區基山街126號,(02)2497-2854,(02)2497-2854,25.1083383,121.84386880000001
224005,001136-8,瑞芳四腳亭郵局,基隆36支,新北市瑞芳區大埔路132-1號,(02)2457-7730,(02)2457-7730,25.1006538,121.76180749999999
224010,001137-1,瑞芳金瓜石郵局,基隆37支,新北市瑞芳區金光路51-1號,(02)2496-1419,(02)2496-1419,25.108306,121.857731
202014,001138-5,基隆新豐街郵局,基隆38支,基隆市中正區新豐街482號,(02)2460-1533,(02)2460-1533,25.1355277,121.7852193
221036,001139-9,汐止郵局,基隆39支,新北市汐止區大同路三段168號,(02)8648-2866,(02)8648-2866,25.0753702,121.6737308
221006,001141-4,汐止樟樹灣郵局,基隆41支,新北市汐止區大同路一段322號,(02)2641-8422,(02)2641-8422,25.0586841,121.6374812
221017,001142-8,汐止社后郵局,基隆42支,新北市汐止區康寧街426號,(02)2695-1315,(02)2695-1315,25.068039199999998,121.63071599999999
413708,002108-8,霧峰郵局,臺中8支,台中市霧峰區中正路806號,(04)2339-3034,(04)2333-9633,24.0617765,120.6984659
428709,002109-1,大雅清泉崗郵局,臺中9支,台中市大雅區忠義里仁愛路100號,(04)2566-2010,(04)2566-2010,24.2346022,120.62094809999999
411710,002110-3,太平長億郵局,臺中10支,台中市太平區長億一街53號,(04)2270-2910,(04)2270-2910,24.119951999999998,120.719691
412711,002111-7,大里仁化郵局,臺中11支,台中市大里區至善路30號,(04)2495-0188,(04)2495-0188,24.093307,120.70328400000001
411713,002113-4,太平坪林郵局,臺中13支,台中市太平區中山路一段325號,(04)2392-2841,(04)2392-2841,24.1450882,120.73424409999998
411714,002114-8,太平竹仔坑郵局,臺中14支,台中市太平區光興路517號,(04)2271-0932,(04)2271-0932,24.1052183,120.7289779
404715,002115-1,臺中育才郵局,臺中15支,台中市北區三民路三段140號,(04)2227-0473,(04)2223-1684,24.151065399999997,120.68478059999998
403716,002116-5,臺中法院郵局,臺中16支,台中市西區自由路一段91號,(04)2224-2784,(04)2224-2784,24.135286100000002,120.67547990000001
402717,002117-9,臺中國光路郵局,臺中17支,台中市南區國光路297號,(04)2285-1030,(04)2287-3821,24.122648,120.67954420000001
400718,002118-2,臺中公園路郵局,臺中18支,台中市中區公園路4號,(04)2223-1784,(04)2223-1784,24.142198999999998,120.684707
408719,002119-6,臺中南屯路郵局,臺中19支,台中市南屯區南屯路二段405號,(04)2389-0624,(04)2389-0625,24.138085,120.64353100000001
402720,002120-8,臺中福平里郵局,臺中20支,台中市南區復興路二段169號,(04)2261-1854,(04)2261-1854,24.127261899999997,120.66584830000001
412721,002121-1,大里郵局,臺中21支,台中市大里區中興路二段212號,(04)2482-5771,(04)2482-5657,24.103048899999997,120.6887817
428722,002122-5002501-4,大雅郵局,臺中22支,台中市大雅區中清東路177號,(04)2566-2480,(04)2567-0791,24.2234574,120.64778009999999
401723,002123-9,臺中力行路郵局,臺中23支,台中市東區力行路52巷5號,(04)2360-3614,(04)2360-3614,24.1511098,120.69577930000001
401724,002124-2,臺中旱溪郵局,臺中24支,台中市東區一心街403號,(04)2211-1864,(04)2211-1864,24.14068360000001,120.70222520000002
407725,002125-6,臺中逢甲郵局,臺中25支,台中市西屯區河南路二段268號,(04)2452-7033,(04)2452-7033,24.175272,120.649134
404726,002126-0,臺中雙十路郵局,臺中26支,台中市北區雙十路二段119號,(04)2233-2382,(04)2233-8735,24.1571551,120.6904285
406727,002127-3,臺中水湳郵局,臺中27支,台中市北屯區四平路1號,(04)2291-4800,(04)2292-6335,24.1774757,120.66965259999998
412728,002128-7,大里內新郵局,臺中28支,台中市大里區中興路二段520號,(04)2483-8184,(04)2483-8184,24.11236,120.6900994
408729,002129-1,臺中嶺東郵局,臺中29支,台中市南屯區永春北路49號,(04)2389-8990,(04)2389-8990,24.1399145,120.6131749
407730,002130-2,臺中西屯郵局,臺中30支,台中市西屯區黎明路三段130號,(04)2701-0016,(04)2701-3786,24.1766902,120.63764270000001
404731,002131-6,臺中五權路郵局,臺中31支,台中市北區五權路311號,(04)2202-3810,(04)2202-3810,24.1521069,120.6785953
412732,002132-0,大里草湖郵局,臺中32支,台中市大里區中興路一段298-3號,(04)2492-3050,(04)2492-3053,24.0889354,120.6952682
401733,002133-3,臺中大智郵局,臺中33支,台中市東區建成路676號,(04)2282-5118,(04)2282-5118,24.1317253,120.6897059
411734,002134-7,太平郵局,臺中34支,台中市太平區中興東路25號,(04)2279-0919,(04)2279-0912,24.129979199999998,120.7196956
406735,002135-1,臺中北屯郵局,臺中35支,台中市北屯區進化北路37-1號,(04)2237-2725,(04)2237-2726,24.162761399999997,120.69115049999999
408736,002136-4,臺中東興路郵局,臺中36支,台中市南屯區東興路二段186號,(04)2475-1984,(04)2475-1984,24.1414296,120.6531416
404737,002137-8,臺中漢口路郵局,臺中37支,台中市北區漢口路三段189號,(04)2296-6679,(04)2296-6679,24.167123,120.671302
402738,002138-1,臺中樹仔腳郵局,臺中38支,台中市南區復興路一段236號,(04)2262-6592,(04)2262-6592,24.114455300000003,120.654697
406739,002139-5,臺中四張犁郵局,臺中39支,台中市北屯區豐樂路二段162號,(04)2422-4016,(04)2422-4016,24.194775699999997,120.6798253
403740,002140-7,臺中公益路郵局,臺中40支,台中市西區公益路193號,(04)2302-0271,(04)2301-7921,24.150631,120.660753
406741,002141-1,臺中大坑口郵局,臺中41支,台中市北屯區東山路一段38-1號,(04)2231-5030,(04)2231-5030,24.170036899999996,120.6996193
401742,002142-4,臺中進化路郵局,臺中42支,台中市東區進化路184號,(04)2212-6621,(04)2212-6621,24.1468305,120.694579
411743,002143-8,太平宜欣郵局,臺中43支,台中市太平區中山路四段27號,(04)2398-0539,(04)2398-0539,24.1497593,120.7125588
407744,002144-1,臺中何厝郵局,臺中44支,台中市西屯區青海路一段83號,(04)2316-0166,(04)2316-3860,24.1646038,120.6542684
402745,002145-5,臺中南和路郵局,臺中45支,台中市南區南和路42號,(04)2261-6535,(04)2261-6535,24.116098,120.66892
407746,002146-9,臺中工業區郵局,臺中46支,台中市西屯區工業區六路10號,(04)2359-2387,(04)2358-0763,24.16969760000001,120.6066321
408747,002147-2,臺中黎明郵局,臺中47支,台中市南屯區博愛街80巷49號,(04)2252-1074,(04)2252-1074,24.153462,120.633725
406749,002149-0,臺中敦化路郵局,臺中49支,台中市北屯區敦化路1段627號,(04)2293-9267,(04)2293-9233,24.185973,120.6647926
403750,002150-1,臺中大全街郵局,臺中50支,台中市西區大全街42號,(04)2371-2528,(04)2371-2528,24.1362221,120.6711825
404753,002153-2,臺中淡溝郵局,臺中53支,台中市北區民權路365號,(04)2205-1277,(04)2205-2532,24.1569959,120.67033700000002
406754,002154-6,臺中軍功郵局,臺中54支,台中市北屯區環中東路二段253號,(04)2436-9107,(04)2436-9107,24.175648000000002,120.72101040000001
404755,002155-0,臺中健行路郵局,臺中55支,台中市北區健行路190號,(04)2235-3673,(04)2235-3673,24.1591862,120.68605559999999
412757,002157-7,大里永隆郵局,臺中57支,台中市大里區永隆一街82號,(04)2406-3514,(04)2406-3514,24.1053018,120.6787406
414759,002159-4,烏日明道郵局,臺中59支,台中市烏日區仁德村信義街100號,(04)2337-7621,(04)2337-7621,24.1055625,120.6405626
411760,002160-6,太平永豐路郵局,臺中60支,台中市太平區永豐路338號,(04)2278-2575,(04)2278-2575,24.113904,120.703535
407761,002161-0,臺中永安郵局,臺中61支,台中市西屯區永安里西屯路三段166-80號,(04)2461-5479,(04)2461-5479,24.1906027,120.61234750000001
406763,002163-7,臺中文心路郵局,臺中63支,台中市北屯區文心路四段752號,(04)2235-6388,(04)2235-6408,24.171604000000002,120.68833329999998
403765,002165-4,臺中英才郵局,臺中65支,台中市西區民生路200號,(04)2302-2484,(04)2301-5638,24.144563,120.66592800000001
406766,002166-8,臺中松竹郵局,臺中66支,台中市北屯區松竹北路110號,(04)2243-7285,(04)2243-7285,24.1854057,120.6993366
407767,002167-1,臺中大隆路郵局,臺中67支,台中市西屯區大隆路60號,(04)2320-6379,(04)2320-1870,24.1564627,120.65296049999999
414768,002168-5,烏日溪壩郵局,臺中68支,台中市烏日區溪南路2段372號,(04)2335-6043,(04)2335-6043,24.0613447,120.64336019999999
407769,002169-9,臺中福安郵局,臺中69支,台中市西屯區福順路318號,(04)2463-0618,(04)2463-0618,24.1834782,120.61855849999999
408770,002170-1,臺中向上郵局,臺中70支,台中市南屯區向上路二段199號,(04)2387-0215,(04)2387-0220,24.146597399999997,120.6413324
428771,002171-4,大雅馬岡厝郵局,臺中71支,台中市大雅區西寶里昌平路四段82號,(04)2560-3740,(04)2560-3740,24.2174294,120.6680949
428728,002228-2,臺中中科郵局,臺中128支,台中市大雅區中科路6號,(04)2560-4092,(04)2560-4092,24.2097656,120.6185631
704401,003100-5003500-7,臺南成功路郵局,臺南901支,台南市北區成功路6號,(06)226-7962,(06)226-5046,22.9981078,120.20372409999999
702005,003101-9,臺南西門路郵局,臺南1支,台南市南區西門路一段681號,(06)222-2471,(06)222-2471,22.9867928,120.19736680000001
700022,003102-2,臺南水交社郵局,臺南2支,台南市中西區健康路一段260號,(06)214-2892,(06)214-2892,22.9814832,120.20448490000001
700008,003103-6,臺南興華街郵局,臺南3支,台南市中西區興華街37號,(06)222-6883,(06)222-6883,22.992647,120.21117890000001
708001,003104-0,臺南安平郵局,臺南4支,台南市安平區安北路125號,(06)223-5402,(06)223-5402,23.0026201,120.16293700000001
700015,003105-3,臺南中正路郵局,臺南5支,台南市中西區中正路42號,(06)222-3304,(06)222-3304,22.9922186,120.20229140000001
717005,003106-7,仁德車路墘郵局,臺南6支,台南市仁德區中正路一段32號,(06)266-2944,(06)266-2944,22.918974600000002,120.227351
701401,003107-1,成功大學郵局,臺南7支,台南市東區大學路１號,(06)237-7908,(06)237-7908,22.997265,120.219981
710012,003108-4,永康網寮郵局,臺南8支,台南市永康區小東路481號,(06)312-1095,(06)312-1095,22.998719,120.235215
711013,003109-8,歸仁郵局,臺南9支,台南市歸仁區中山路一段637號,(06)230-7454,(06)230-4904,22.9664967,120.294692
710056,003110-0003501-1,永康郵局,臺南10支,台南市永康區中山路78號,(06)232-2405-12,(06)232-2405-13,23.0280775,120.2569788
710027,003111-3,永康六甲頂郵局,臺南11支,台南市永康區中正南路160號,(06)282-9564,(06)282-9564,23.022515600000002,120.2170925
701033,003112-7,臺南德高厝郵局,臺南12支,台南市東區崇德路678號,(06)268-1297,(06)268-1297,22.9674483,120.22741880000001
700018,003113-1,臺南永樂郵局,臺南13支,台南市中西區民族路三段282號,(06)223-4495,(06)223-4495,23.0001919,120.19242290000001
700003,003114-4,臺南友愛街郵局,臺南14支,台南市中西區友愛街318號,(06)223-5406,(06)223-5406,22.99282130000001,120.19372690000002
700280,003115-8,臺南南門路郵局,臺南15支,台南市中西區南門路93號,(06)214-7235,(06)214-7235,22.988765899999997,120.20471440000001
717017,003116-1,仁德太子郵局,臺南16支,台南市仁德區土庫路2號,(06)272-4666,(06)272-4666,22.991029100000002,120.2603438
704033,003117-5,臺南西華郵局,臺南17支,台南市北區公園路176-1號,(06)228-8491,(06)228-8491,22.9996031,120.20823600000001
701001,003118-9,臺南東城郵局,臺南18支,台南市東區府連路433號,(06)237-5408,(06)237-5408,22.9862199,120.21699650000001
704016,003119-2,臺南開元路郵局,臺南19支,台南市北區開元路162號,(06)237-1330,(06)237-1330,23.0070264,120.219776
702029,003120-4,臺南大同路郵局,臺南20支,台南市南區大同路二段410號,(06)215-5409,(06)215-5409,22.9745095,120.2141777
710031,003121-8,永康二王郵局,臺南21支,台南市永康區中山南路363號,(06)232-9575,(06)232-9575,23.0209081,120.245645
700006,003122-1,臺南普濟郵局,臺南22支,台南市中西區西門路二段366號,(06)223-5410,(06)223-5410,22.9982616,120.20056540000002
702018,003123-5,臺南灣裡郵局,臺南23支,台南市南區灣裡路67號,(06)262-2411,(06)262-2411,22.9322091,120.18099699999999
717006,003124-9,仁德二空郵局,臺南24支,台南市仁德區二空路65號,(06)268-2328,(06)268-2328,22.9585821,120.22320729999998
704007,003125-2,臺南大光郵局,臺南25支,台南市北區長榮路五段266號,(06)251-6481,(06)251-6481,23.0129871,120.21808300000001
701017,003126-6,臺南東門郵局,臺南26支,台南市東區東門路二段216號,(06)268-3290,(06)268-3290,22.9848581,120.22382409999999
717009,003127-0,仁德郵局,臺南27支,台南市仁德區中正路二段1118號,(06)270-0982,(06)270-0982,22.9697074,120.25233529999998
701045,003128-3,臺南東寧路郵局,臺南28支,台南市東區東寧路323號,(06)236-3607,(06)236-3607,22.990302399999997,120.2276129
704005,003129-7,臺南北小北郵局,臺南29支,台南市北區西門路四段482號,(06)251-6135,(06)251-6135,23.016506,120.21117290000001
710037,003130-9,永康大灣郵局,臺南30支,台南市永康區民族路244號,(06)271-3784,(06)271-3784,23.0062363,120.2688858
709019,003131-2,臺南和順郵局,臺南31支,台南市安南區安和路5段119號,(06)355-9285,(06)355-9285,23.065513199999998,120.21817779999999
710042,003132-6,永康鹽行郵局,臺南32支,台南市永康區中正北路79號,(06)253-1054,(06)253-1054,23.041688699999998,120.23989979999999
702011,003133-0,臺南鹽埕郵局,臺南33支,台南市南區金華路一段292號,(06)261-6286,(06)261-6286,22.9683991,120.1904135
709001,003134-3,臺南安順郵局,臺南34支,台南市安南區安和路一段430號,(06)255-5030,(06)255-5030,23.034813,120.21319
702034,003135-7,臺南新義郵局,臺南35支,台南市南區安平工業區新義路1號,(06)265-4762,(06)265-4762,22.9698301,120.18314099999999
709020,003136-1,臺南安南郵局,臺南36支,台南市安南區安中路三段106號,(06)256-1849,(06)256-1849,23.047924,120.18132
702006,003137-4,臺南金華郵局,臺南37支,台南市南區健康路二段182號,(06)222-7221,(06)222-7221,22.9817029,120.1926987
709030,003138-8,臺南海佃郵局,臺南38支,台南市安南區國安街8號,(06)258-0744,(06)258-0744,23.0228323,120.19142509999999
709031,003139-1,臺南土城郵局,臺南39支,台南市安南區安中路六段712號,(06)257-1208,(06)257-1208,23.0649598,120.12840349999999
701014,003140-3,臺南小東郵局,臺南40支,台南市東區東和路45號,(06)237-0917,(06)237-0917,22.9985632,120.2294877
710039,003142-1,永康大橋郵局,臺南42支,台南市永康區中華路473號,(06)232-0332,(06)232-0332,23.011240100000002,120.23183600000002
710047,003143-4,永康崑山郵局,臺南43支,台南市永康區永大路二段3號,(06)271-5182,(06)271-5182,23.000881,120.259207
717018,003145-1,仁德後壁厝郵局,臺南45支,台南市仁德區中正路二段417號,(06)270-0674,(06)270-0674,22.9539803,120.25202639999999
710001,003146-5,永康王行郵局,臺南46支,台南市永康區永康工業區環工路6號,(06)233-8750,(06)233-8750,23.049113600000002,120.2744253
709003,003147-9,臺南原佃郵局,臺南47支,台南市安南區怡安路二段462號,(06)246-4402,(06)246-4402,23.0443281,120.19741299999998
704026,003148-2,臺南文元郵局,臺南48支,台南市北區文成路765號,(06)258-5364,(06)258-5364,23.012154000000002,120.19513500000001
701022,003149-6,臺南虎尾寮郵局,臺南49支,台南市東區自由路三段386號,(06)290-7858,(06)290-7881,22.9826622,120.23732269999999
711012,003150-8,歸仁南保郵局,臺南50支,台南市歸仁區中山路三段250號,(06)239-5210,(06)239-5210,22.9682212,120.2818988
718005,003159-1,關廟郵局,臺南59支,台南市關廟區中央路222號,(06)595-0850,(06)595-2009,22.9607763,120.32919650000001
719012,003160-2,龍崎郵局,臺南60支,台南市龍崎區崎頂里新市仔186號,(06)594-1365,(06)594-1365,22.9652706,120.3604365
718006,003161-6,關廟文衡路郵局,臺南61支,台南市關廟區文衡路20號,(06)595-0858,(06)595-0858,22.960784,120.3261558
708008,003162-0,臺南新南郵局,臺南62支,台南市安平區永華三街6號,(06)299-2514,(06)299-2514,22.9906863,120.18154109999999
708202,003163-3,臺南地方法院郵局,臺南63支,台南市安平區健康路三段308號,(06)298-6435,(06)298-6435,22.985069,120.1718371
708014,003164-7,臺南育平郵局,臺南64支,台南市安平區育平路333號,(06)297-3047,(06)297-3047,22.9929974,120.16737320000001
800012,004100-1004500-3,新興郵局,高雄901支,高雄市新興區中正三路177號,(07)221-2591,(07)251-3473,22.631068399999997,120.30381100000001
813016,004101-5,左營華夏路郵局,高雄1支,高雄市左營區華夏路390號,(07)341-5636,(07)341-5636,22.673113,120.298869
802634,004102-9,苓雅郵局,高雄2支,高雄市苓雅區成功一路134號,(07)333-0818,(07)333-0818,22.614825,120.297629
805002,004103-2,旗津郵局,高雄3支,高雄市旗津區中洲三路817號,(07)571-7832,(07)571-3751,22.6125109,120.2693897
803004,004105-0,鹽埕郵局,高雄5支,高雄市鹽埕區五福四路133號,(07)551-0421,(07)551-4658,22.623051999999998,120.284273
811026,004106-3,楠梓郵局,高雄6支,高雄市楠梓區楠梓新路247號,(07)351-7250,(07)351-1744,22.728428,120.32583100000001
813006,004107-7,左營郵局,高雄7支,高雄市左營區實踐路43號,(07)581-0018,(07)581-0018,22.690181,120.29351499999999
807001,004108-1,高雄站前郵局,高雄8支,高雄市三民區建國三路2-2號,(07)286-7211,(07)286-7211,22.638437,120.30140700000001
804002,004109-4,鼓山郵局,高雄9支,高雄市鼓山區臨海二路17號,(07)551-6044,(07)551-6044,22.622010999999997,120.273422
801649,004110-6,前金郵局,高雄10支,高雄市前金區六合二路147號,(07)285-5808,(07)285-5808,22.63100660000001,120.29607790000001
804012,004111-0,高雄內惟郵局,高雄11支,高雄市鼓山區九如四路1020號,(07)561-3543,(07)561-3543,22.6555736,120.27926969999999
814040,004112-3,仁武台塑郵局,高雄12支,高雄市仁武區水管路100-1號,(07)372-2811,(07)372-2811,22.70592610000001,120.3350318
813007,004113-7,左營南站郵局,高雄13支,高雄市左營區左營大路75號,(07)581-3816,(07)581-3816,22.6821638,120.2881571
813009,004114-1,左營果貿郵局,高雄14支,高雄市左營區翠峰路2號,(07)582-0716,(07)582-0716,22.6713324,120.28997150000001
801751,004116-8,高雄社東郵局,高雄16支,高雄市前金區自強二路104之1號,(07)272-6714,(07)281-5201,22.626137,120.2951301
807020,004117-1,高雄德智郵局,高雄17支,高雄市三民區熱河一街84號,(07)311-7501,(07)311-7501,22.643545899999996,120.3111508
806604,004118-5,前鎮郵局,高雄18支,高雄市前鎮區前鎮街92號,(07)821-4865,(07)821-4865,22.588939,120.30627709999999
802721,004119-9,高雄市府郵局,高雄19支,高雄市苓雅區四維三路2號,(07)331-8950,(07)331-8950,22.6204269,120.3120149
804006,004120-1,高雄鼓岩郵局,高雄20支,高雄市鼓山區鼓山二路166-12號,(07)561-4812,(07)561-4812,22.637272199999998,120.2807645
806601,004121-4,高雄廣澤郵局,高雄21支,高雄市前鎮區三多三路139號,(07)333-3961,(07)333-3961,22.615814999999998,120.310574
803001,004123-1,高雄府北郵局,高雄23支,高雄市鹽埕區七賢二路470號,(07)561-3431,(07)561-3431,22.629503399999997,120.28431370000001
807003,004124-5,高雄三塊厝郵局,高雄24支,高雄市三民區中華三路270號,(07)286-5203,(07)286-6716,22.635638,120.29371699999999
811001,004125-9,楠梓莒光郵局,高雄25支,高雄市楠梓區新昌街53號,(07)361-2330,(07)361-2330,22.7098639,120.2987375
806614,004126-2,前鎮加工區郵局,高雄26支,高雄市前鎮區中四路1號,(07)821-8017,(07)821-8017,22.6012403,120.2912591
800314,004127-6,高雄青年郵局,高雄27支,高雄市新興區復興二路171號,(07)282-5716,(07)282-7498,22.6250183,120.30830209999999
807057,004128-0,高雄灣仔內郵局,高雄28支,高雄市三民區建工路679號,(07)386-2656,(07)382-1357,22.6478773,120.31744270000002
812003,004129-3,小港郵局,高雄29支,高雄市小港區小港一街1號,(07)821-8605,(07)821-8605,22.5642042,120.3368631
802561,004130-5,高雄師大郵局,高雄30支,高雄市苓雅區和平一路116號,(07)751-1343,(07)751-1343,22.625531600000002,120.3199322
807011,004132-2,高雄九如二路郵局,高雄32支,高雄市三民區九如二路661號,(07)322-0780,(07)312-8294,22.641674,120.29383100000001
802025,004133-6,高雄五塊厝郵局,高雄33支,高雄市苓雅區三多一路237號,(07)761-4810,(07)761-4810,22.6222465,120.3303987
815007,004134-0,大社郵局,高雄34支,高雄市大社區自強街9號,(07)353-1730,(07)351-1348,22.7312656,120.3469751
811033,004135-3,楠梓藍田郵局,高雄35支,高雄市楠梓區藍昌路430號,(07)364-6624,(07)364-6624,22.7302232,120.2923277
806601,004136-7,高雄西甲郵局,高雄36支,高雄市前鎮區復興三路94號,(07)334-3490,(07)334-3490,22.609800600000003,120.30998500000001
812201,004137-1,小港機場郵局,高雄37支,高雄市小港區中山四路2號,(07)801-1918,(07)801-1918,22.571227899999997,120.3404126
806604,004138-4,高雄草衙郵局,高雄38支,高雄市前鎮區草衙一路78號,(07)821-2582,(07)821-2582,22.583617,120.322546
806016,004139-8,高雄籬仔內郵局,高雄39支,高雄市前鎮區瑞隆路482號,(07)771-1009,(07)725-3095,22.605413100000003,120.32878999999998
802320,004140-0,高雄正言郵局,高雄40支,高雄市苓雅區中正一路322號,(07)751-8290,(07)751-8290,22.629859,120.32676200000002
800009,004141-3,高雄順昌郵局,高雄41支,高雄市新興區七賢一路104號,(07)222-3287,(07)222-3287,22.633875699999997,120.3142402
802662,004142-7,高雄林華郵局,高雄42支,高雄市苓雅區三多二路249號,(07)771-6170,(07)761-8875,22.6191196,120.32082549999998
811009,004143-1,楠梓右昌郵局,高雄43支,高雄市楠梓區右昌街347號,(07)361-4445,(07)361-4445,22.7146451,120.28885179999999
806604,004144-4,高雄佛公郵局,高雄44支,高雄市前鎮區后安路147號,(07)831-6006,(07)831-6006,22.5734846,120.3226244
812039,004145-8,高雄大林蒲郵局,高雄45支,高雄市小港區鳳林路82號,(07)871-1345,(07)871-1345,22.5264512,120.34653940000001
804055,004146-1,高雄前峰郵局,高雄46支,高雄市鼓山區九如四路2008號,(07)581-8612,(07)581-8612,22.668007,120.286247
812401,004147-5,高雄中鋼郵局,高雄47支,高雄市小港區中鋼路1號,(07)802-0283,(07)802-0283,22.559828200000002,120.35568970000001
807046,004148-9,高雄民族社區郵局,高雄48支,高雄市三民區九如一路952號,(07)382-2625,(07)382-2625,22.6403945,120.3164571
807399,004149-2,高雄站後郵局,高雄49支,高雄市三民區博愛一路28號,(07)311-4521,(07)311-4521,22.642178100000002,120.3031043
807031,004150-4,高雄大順郵局,高雄50支,高雄市三民區大順二路207號,(07)384-7163,(07)384-7163,22.64344,120.326252
812402,004151-8,高雄台船郵局,高雄51支,高雄市小港區中鋼路3號,(07)802-1442,(07)802-1442,22.552346,120.345619
814013,004152-1,仁武郵局,高雄52支,高雄市仁武區中正路115號,(07)371-6005,(07)371-6005,22.701658300000002,120.34897360000001
807056,004153-5,高雄建工郵局,高雄53支,高雄市三民區大昌二路513號,(07)383-5089,(07)383-5089,22.6511467,120.3304015
807375,004154-9,高雄博愛路郵局,高雄54支,高雄市三民區博愛一路372號,(07)322-5576,(07)322-5576,22.650984,120.3039731
813018,004155-2,左營新莊仔郵局,高雄55支,高雄市左營區富民路356號,(07)556-1083,(07)557-7411,22.6649353,120.30524640000002
807070,004156-6,高雄鼎泰郵局,高雄56支,高雄市三民區民族一路519號,(07)342-5127,(07)342-5127,22.6651723,120.3162269
811299,004157-0,海軍官校郵局,高雄57支,高雄市楠梓區軍校路669號,(07)582-7759,(07)582-7759,22.704613100000003,120.29234040000001
806602,004158-3,高雄英德街郵局,高雄58支,高雄市前鎮區英德街149號,(07)771-5893,(07)771-5893,22.6139482,120.32146909999999
804201,004159-7,中山大學郵局,高雄59支,高雄市鼓山區蓮海路70號,(07)525-0829,(07)525-0829,22.628388,120.26473700000001
802007,004160-9,高雄武廟郵局,高雄60支,高雄市苓雅區武廟路83號,(07)723-3650,(07)723-3650,22.6306117,120.32962509999999
807033,004161-2,高雄民壯郵局,高雄61支,高雄市三民區民壯路16號,(07)386-1194,(07)386-1194,22.638907,120.34072900000001
812009,004162-6,高雄二苓郵局,高雄62支,高雄市小港區中山四路7號,(07)801-3486,(07)801-3486,22.569247,120.34775400000001
807066,004163-0,高雄大昌郵局,高雄63支,高雄市三民區大昌一路258號,(07)389-8502,(07)389-8502,22.6570256,120.3219962
802675,004164-3,高雄文化中心郵局,高雄64支,高雄市苓雅區光華一路148-30號,(07)715-2673,(07)715-2673,22.622842000000002,120.316225
804012,004165-7,高雄民強郵局,高雄65支,高雄市鼓山區九如四路636號,(07)561-5354,(07)561-5354,22.648975399999998,120.2792122
811016,004166-1,楠梓後勁郵局,高雄66支,高雄市楠梓區後昌路128號,(07)361-3972,(07)361-3972,22.718122,120.31014499999999
807577,004167-4,高雄義民郵局,高雄67支,高雄市三民區大豐二路203號,(07)386-8148,(07)386-8148,22.6459314,120.3300567
804051,004168-8,高雄瑞豐郵局,高雄68支,高雄市鼓山區中華一路316之3號,(07)552-9669,(07)552-9669,22.665127,120.291899
800004,004169-1,高雄新田郵局,高雄69支,高雄市新興區新田路133號,(07)215-8772,(07)215-8772,22.6222064,120.3038159
811605,004170-3,楠梓亞洲城郵局,高雄70支,高雄市楠梓區壽民路222號,(07)363-9199,(07)363-9199,22.7163451,120.296655
807378,004172-1,高雄醫學大學郵局,高雄72支,高雄市三民區十全一路100號,(07)321-7467,(07)321-7467,22.645386300000002,120.31021470000002
804614,004173-4,高雄高分院郵局,高雄73支,高雄市鼓山區明誠三路586號,(07)553-5869,(07)553-5869,22.6619655,120.2990997
